port_complex_id,year_month,unique_cargo_vessels,n_with_size,dwt_proxy_sum,deck_area_sum
philadelphia_pa,2021-02,73,63,4256068.6,375545.0
philadelphia_pa,2021-03,92,79,5442321.2,496187.0
philadelphia_pa,2021-04,107,95,6363028.100000002,581714.0
philadelphia_pa,2021-05,106,96,6292890.7,581528.0
philadelphia_pa,2021-06,108,92,6036985.3,558143.0
philadelphia_pa,2021-07,100,87,6103962.900000002,542592.0
philadelphia_pa,2021-08,102,92,6341467.299999999,584810.0
philadelphia_pa,2021-09,99,83,5565334.000000002,512853.0
philadelphia_pa,2021-10,85,78,5649931.009999999,502515.0
philadelphia_pa,2021-11,95,80,5930277.4,534376.0
philadelphia_pa,2021-12,94,86,5971149.900000001,546594.0
philadelphia_pa,2022-01,106,88,5758248.0,533527.0
philadelphia_pa,2022-02,102,83,5128836.2,486079.0
philadelphia_pa,2022-03,105,89,5182192.61,496821.0
philadelphia_pa,2022-04,114,99,6191211.51,593264.0
philadelphia_pa,2022-05,102,84,6023694.500000001,541455.0
philadelphia_pa,2022-06,100,84,6086291.0,556316.0
philadelphia_pa,2022-07,101,94,6435918.4,593676.0
philadelphia_pa,2022-08,97,80,5252265.800000001,483616.0
philadelphia_pa,2022-09,108,94,6733613.399999999,628308.0
philadelphia_pa,2022-10,115,101,6806848.71,636871.75
philadelphia_pa,2022-11,95,85,5941552.12,557130.0
philadelphia_pa,2022-12,111,98,6128960.2,598200.0
philadelphia_pa,2023-01,121,105,6824869.3,658598.0
philadelphia_pa,2023-02,111,96,5999841.4,586242.0
philadelphia_pa,2023-03,120,95,6371565.280000001,606797.0
philadelphia_pa,2023-04,104,91,6353934.2,601669.0
philadelphia_pa,2023-05,111,96,6412327.500000001,623909.0
philadelphia_pa,2023-06,112,96,6553423.200000002,633590.0
philadelphia_pa,2023-07,97,88,6111341.500000001,587658.0
philadelphia_pa,2023-08,112,94,6546550.5,629591.0
philadelphia_pa,2023-09,112,97,6704478.54,644102.0
philadelphia_pa,2023-10,111,100,6661579.94,649616.0
philadelphia_pa,2023-11,98,88,6683457.1,630131.0
philadelphia_pa,2023-12,106,93,6417257.3,610347.0
philadelphia_pa,2024-01,113,99,6757235.240000001,637169.75
philadelphia_pa,2024-02,127,114,8500641.540000001,789297.0
philadelphia_pa,2024-03,124,110,8317649.4,771148.0
philadelphia_pa,2024-04,119,110,7867393.800000001,745679.0
philadelphia_pa,2024-05,120,104,6709606.2,639721.0
philadelphia_pa,2024-06,110,100,6932331.3,657414.0
philadelphia_pa,2024-07,102,86,6234161.499999999,583249.0
philadelphia_pa,2024-08,109,95,6881912.099999999,642328.0
philadelphia_pa,2024-09,102,86,6105941.2,583470.0
philadelphia_pa,2024-10,98,89,6309070.709999998,591899.0
philadelphia_pa,2024-11,98,85,5784614.799999999,565402.0
philadelphia_pa,2024-12,99,84,5958103.66,561474.0
philadelphia_pa,2025-01,123,101,6951043.4,668708.0
philadelphia_pa,2025-02,120,95,6368261.4,613784.0
philadelphia_pa,2025-03,132,109,6738853.400000001,672618.0
philadelphia_pa,2025-04,102,89,6231473.499999999,598745.0
philadelphia_pa,2025-05,114,99,6709141.200000001,640931.0
philadelphia_pa,2025-06,110,96,6486238.499999999,622546.0
philadelphia_pa,2025-07,122,102,7116349.700000001,684587.0
philadelphia_pa,2025-08,115,100,6480448.800000001,644469.0
philadelphia_pa,2025-09,108,88,6510936.9,603804.0
philadelphia_pa,2025-10,111,92,6742323.4,632524.0
philadelphia_pa,2025-11,111,91,5935018.4,590574.0
philadelphia_pa,2025-12,108,86,5710147.3,566850.0
port_everglades_fl,2015-01,69,60,2895745.0300000003,274470.0
port_everglades_fl,2015-02,66,60,3235578.15,298432.0
port_everglades_fl,2015-03,75,64,3308859.4899999998,313113.0
port_everglades_fl,2015-04,78,64,3159977.49,297330.0
port_everglades_fl,2015-05,74,66,3915784.1499999994,351139.0
port_everglades_fl,2015-06,68,60,3188362.47,292667.0
port_everglades_fl,2015-07,67,64,3662002.5700000003,330446.0
port_everglades_fl,2015-08,64,61,3529030.8899999997,320851.0
port_everglades_fl,2015-09,73,68,3569334.0700000003,329038.0
port_everglades_fl,2015-10,80,76,4338056.75,391390.0
port_everglades_fl,2015-11,69,68,3696018.09,338145.0
port_everglades_fl,2015-12,73,70,3991820.5700000003,357385.0
port_everglades_fl,2016-01,63,62,3349357.1700000004,309270.0
port_everglades_fl,2016-02,57,55,2811718.3499999996,260275.0
port_everglades_fl,2016-03,54,51,2568286.4,242793.0
port_everglades_fl,2016-04,58,56,2832455.69,279003.0
port_everglades_fl,2016-05,74,69,4217747.35,393211.0
port_everglades_fl,2016-06,70,66,4150900.45,366284.0
port_everglades_fl,2016-07,74,70,4524412.25,399382.0
port_everglades_fl,2016-08,72,71,4496961.770000001,395037.0
port_everglades_fl,2016-09,66,64,3837578.12,342668.0
port_everglades_fl,2016-10,73,72,4082516.020000001,373877.0
port_everglades_fl,2016-11,78,75,4607270.3,424946.0
port_everglades_fl,2016-12,77,73,4558293.500000001,417126.0
port_everglades_fl,2017-01,72,69,4200664.899999999,375866.0
port_everglades_fl,2017-02,68,64,4181389.3400000003,364156.0
port_everglades_fl,2017-03,66,63,3478363.0,322384.0
port_everglades_fl,2017-04,70,65,4029830.1000000006,356342.0
port_everglades_fl,2017-05,66,63,3608106.4000000004,327000.0
port_everglades_fl,2017-06,56,54,3491765.1,308684.0
port_everglades_fl,2017-07,60,55,3359315.3000000003,295229.0
port_everglades_fl,2017-08,62,58,3400270.9799999995,298936.0
port_everglades_fl,2017-09,57,52,3386939.6,292420.0
port_everglades_fl,2017-10,66,62,3569633.0,323271.0
port_everglades_fl,2017-11,66,61,3714690.4,328744.0
port_everglades_fl,2017-12,66,63,4089548.599999999,355636.0
port_everglades_fl,2018-01,98,89,5316465.000000001,466142.0
port_everglades_fl,2018-02,102,89,5161858.300000001,460231.0
port_everglades_fl,2018-03,97,90,5207633.0,468556.0
port_everglades_fl,2018-04,111,105,6426047.9799999995,574385.0
port_everglades_fl,2018-05,108,101,6040656.4,535070.0
port_everglades_fl,2018-06,103,97,5839923.100000001,519875.0
port_everglades_fl,2018-07,109,103,5739500.8999999985,515000.0
port_everglades_fl,2018-08,104,97,5948760.3,521271.0
port_everglades_fl,2018-09,100,92,5658779.6,505184.0
port_everglades_fl,2018-10,106,98,5784023.04,519147.0
port_everglades_fl,2018-11,105,98,6299662.1899999995,546251.0
port_everglades_fl,2018-12,102,97,5271013.500000001,481510.0
port_everglades_fl,2019-01,98,93,5223377.6,468716.0
port_everglades_fl,2019-02,92,88,4618151.5,422484.0
port_everglades_fl,2019-03,98,95,4859609.4,457334.0
port_everglades_fl,2019-04,105,100,4990374.1,464583.0
port_everglades_fl,2019-05,104,95,4913731.9,459578.0
port_everglades_fl,2019-06,94,87,4448106.8,415047.0
port_everglades_fl,2019-07,98,91,4904139.9,448958.0
port_everglades_fl,2019-08,86,82,4231673.899999999,396982.0
port_everglades_fl,2019-09,100,95,5334235.7,488371.0
port_everglades_fl,2019-10,96,88,4426208.7,422730.0
port_everglades_fl,2019-11,85,80,4552609.100000001,415035.0
port_everglades_fl,2019-12,85,79,3917433.1999999993,375499.0
port_everglades_fl,2020-01,89,82,4278743.399999999,401570.0
port_everglades_fl,2020-02,80,77,3990486.599999999,370357.0
port_everglades_fl,2020-03,91,87,4833166.199999999,450907.0
port_everglades_fl,2020-04,83,80,4399448.7,413014.0
port_everglades_fl,2020-05,84,81,4326958.699999999,404477.0
port_everglades_fl,2020-06,83,80,3738512.2000000007,367174.0
port_everglades_fl,2020-07,85,80,4091557.8000000003,382190.0
port_everglades_fl,2020-08,88,80,4125259.9999999995,384731.0
port_everglades_fl,2020-09,82,75,3287443.9,324776.0
port_everglades_fl,2020-10,79,74,3791641.2000000007,355638.0
port_everglades_fl,2020-11,80,79,4040251.3000000003,382152.0
port_everglades_fl,2020-12,80,77,3829885.5,368004.0
port_everglades_fl,2021-01,79,74,3632151.4999999995,346800.0
port_everglades_fl,2021-02,72,69,3597037.9000000004,338255.0
port_everglades_fl,2021-03,89,82,3549798.4999999995,357386.0
port_everglades_fl,2021-04,99,94,4411355.1,431166.0
port_everglades_fl,2021-05,98,92,4652523.9,448483.0
port_everglades_fl,2021-06,98,91,4673128.5,445669.0
port_everglades_fl,2021-07,87,84,4441610.4,418824.0
port_everglades_fl,2021-08,80,72,3643911.0000000005,348318.0
port_everglades_fl,2021-09,89,83,4066537.499999999,387403.0
port_everglades_fl,2021-10,97,92,4723410.9,439080.0
port_everglades_fl,2021-11,96,90,4473184.4,425191.0
port_everglades_fl,2021-12,97,85,4079133.0000000005,394275.0
port_everglades_fl,2022-01,98,89,5122248.600000001,462252.0
port_everglades_fl,2022-02,91,85,3708939.3,370167.0
port_everglades_fl,2022-03,96,90,4574831.6000000015,449604.0
port_everglades_fl,2022-04,98,94,4368043.999999999,428457.0
port_everglades_fl,2022-05,109,103,5238444.700000001,504789.0
port_everglades_fl,2022-06,97,95,4840683.5,458226.0
port_everglades_fl,2022-07,92,89,4483008.399999999,428878.0
port_everglades_fl,2022-08,97,91,4762156.0,445493.0
port_everglades_fl,2022-09,88,80,3601475.4,365278.0
port_everglades_fl,2022-10,103,95,4638572.6,456491.0
port_everglades_fl,2022-11,91,87,3768938.3000000003,388550.0
port_everglades_fl,2022-12,104,95,4318595.6,437117.0
port_everglades_fl,2023-01,104,97,4442056.199999999,441281.0
port_everglades_fl,2023-02,107,101,4837203.400000001,477205.0
port_everglades_fl,2023-03,100,95,4385106.7,443589.0
port_everglades_fl,2023-04,110,103,5129534.5,518378.0
port_everglades_fl,2023-05,101,98,4824613.2,483118.0
port_everglades_fl,2023-06,103,97,4573641.5,463334.0
port_everglades_fl,2023-07,96,94,4730144.4,464286.0
port_everglades_fl,2023-08,104,99,4929361.0,495858.0
port_everglades_fl,2023-09,107,100,4813524.7,495896.0
port_everglades_fl,2023-10,119,114,5032414.0,529614.0
port_everglades_fl,2023-11,107,100,4281748.899999999,443772.0
port_everglades_fl,2023-12,100,94,3883603.6,432132.0
port_everglades_fl,2024-01,108,98,4232729.4,443080.0
port_everglades_fl,2024-02,112,107,4875772.3,502379.75
port_everglades_fl,2024-03,104,99,4174760.0,442727.0
port_everglades_fl,2024-04,108,101,4881981.7,499309.0
port_everglades_fl,2024-05,111,100,4346796.6,457943.0
port_everglades_fl,2024-06,101,96,4665166.0,451043.0
port_everglades_fl,2024-07,106,99,4484774.899999999,447153.0
port_everglades_fl,2024-08,94,87,3640506.0999999996,390271.0
port_everglades_fl,2024-09,106,99,4663679.1,482593.0
port_everglades_fl,2024-10,105,98,3843162.0,418393.0
port_everglades_fl,2024-11,109,100,4999682.4,494133.0
port_everglades_fl,2024-12,109,102,4718203.5,492194.0
port_everglades_fl,2025-01,98,95,4283747.6,435254.0
port_everglades_fl,2025-02,108,104,4876805.6,503336.0
port_everglades_fl,2025-03,110,100,4271033.0,465755.0
port_everglades_fl,2025-04,116,106,4835993.600000001,511405.0
port_everglades_fl,2025-05,109,105,4653168.76,491898.0
port_everglades_fl,2025-06,107,98,4845959.3,490923.0
port_everglades_fl,2025-07,109,103,4866744.86,494556.0
port_everglades_fl,2025-08,111,102,4763130.359999999,490169.0
port_everglades_fl,2025-09,115,105,4541299.499999999,487968.0
port_everglades_fl,2025-10,101,88,4086916.8,423073.0
port_everglades_fl,2025-11,96,83,3566619.6000000006,389602.0
port_everglades_fl,2025-12,103,88,4500322.22,455465.0
san_pedro_bay,2015-01,141,110,13706950.670000002,1051530.0
san_pedro_bay,2015-02,157,125,15869929.779999997,1191620.0
san_pedro_bay,2015-03,199,161,20254084.769999996,1559343.0
san_pedro_bay,2015-04,184,146,18917732.009999998,1442358.0
san_pedro_bay,2015-05,185,157,18950591.1,1462343.0
san_pedro_bay,2015-06,170,148,17668169.020000003,1379991.0
san_pedro_bay,2015-07,185,156,19531212.979999997,1521524.0
san_pedro_bay,2015-08,181,159,19492679.16,1539397.0
san_pedro_bay,2015-09,164,147,18414613.280000005,1428567.0
san_pedro_bay,2015-10,165,145,18797595.44,1426103.0
san_pedro_bay,2015-11,160,142,18481900.999999996,1424646.0
san_pedro_bay,2015-12,161,140,17631255.44,1351666.0
san_pedro_bay,2016-01,162,145,17598080.33,1399403.0
san_pedro_bay,2016-02,112,106,12412862.350000001,1006050.0
san_pedro_bay,2016-03,97,89,10589538.28,840055.0
san_pedro_bay,2016-04,112,95,10868471.12,882940.0
san_pedro_bay,2016-05,101,86,10841893.11,849047.0
san_pedro_bay,2016-06,162,135,17518332.700000003,1363780.0
san_pedro_bay,2016-07,168,150,18841528.68,1451125.0
san_pedro_bay,2016-08,174,153,18198793.66,1443891.0
san_pedro_bay,2016-09,152,133,16557568.26,1279222.0
san_pedro_bay,2016-10,155,141,18481406.740000002,1410949.0
san_pedro_bay,2016-11,151,137,18245899.16,1369903.0
san_pedro_bay,2016-12,155,132,16999440.9,1283792.0
san_pedro_bay,2017-01,142,125,16204601.82,1227858.0
san_pedro_bay,2017-02,135,119,15485730.110000001,1169885.0
san_pedro_bay,2017-03,146,127,16515107.969999999,1246144.0
san_pedro_bay,2017-04,137,118,15383204.62,1158528.0
san_pedro_bay,2017-05,153,139,18908938.42,1407874.0
san_pedro_bay,2017-06,149,134,17329953.9,1295304.0
san_pedro_bay,2017-07,148,130,17227475.040000003,1294850.0
san_pedro_bay,2017-08,151,132,17048864.599999998,1293225.0
san_pedro_bay,2017-09,144,131,17072669.72,1285666.0
san_pedro_bay,2017-10,139,122,15588010.199999997,1162166.0
san_pedro_bay,2017-11,123,112,15113927.259999998,1128590.0
san_pedro_bay,2017-12,131,118,15778685.059999999,1183787.0
san_pedro_bay,2018-01,246,205,28462951.080000002,2107524.0
san_pedro_bay,2018-02,239,206,26763695.599999998,1992569.0
san_pedro_bay,2018-03,245,208,25794199.67,1955803.0
san_pedro_bay,2018-04,252,216,28337859.66,2130549.0
san_pedro_bay,2018-05,245,207,28884329.259999994,2127660.0
san_pedro_bay,2018-06,245,217,28222496.720000003,2115777.0
san_pedro_bay,2018-07,240,209,28953031.999999996,2168117.0
san_pedro_bay,2018-08,236,217,29285292.519999996,2182402.0
san_pedro_bay,2018-09,230,208,27163804.96000001,2060966.0
san_pedro_bay,2018-10,241,217,28234553.76,2128256.0
san_pedro_bay,2018-11,222,199,26059130.320000004,1971144.0
san_pedro_bay,2018-12,239,208,29040900.8,2173572.0
san_pedro_bay,2019-01,240,213,28772635.819999997,2162305.0
san_pedro_bay,2019-02,208,186,24376340.46,1842596.0
san_pedro_bay,2019-03,212,188,24021461.06,1833080.0
san_pedro_bay,2019-04,202,187,24685171.120000005,1854280.0
san_pedro_bay,2019-05,207,190,24240223.1,1831941.0
san_pedro_bay,2019-06,199,188,26781793.96,2004888.0
san_pedro_bay,2019-07,210,189,26233859.319999997,1957868.0
san_pedro_bay,2019-08,213,193,27018772.499999996,2007486.0
san_pedro_bay,2019-09,207,188,25438808.419999994,1909327.0
san_pedro_bay,2019-10,220,195,26460267.86,1995071.0
san_pedro_bay,2019-11,204,187,24941791.619999994,1882073.0
san_pedro_bay,2019-12,223,193,24713422.320000008,1880797.0
san_pedro_bay,2020-01,224,196,25061446.459999997,1896577.0
san_pedro_bay,2020-02,186,159,19706405.0,1517064.0
san_pedro_bay,2020-03,205,180,21234595.099999998,1642829.0
san_pedro_bay,2020-04,209,181,21957162.16,1693898.0
san_pedro_bay,2020-05,168,150,18106880.8,1371607.0
san_pedro_bay,2020-06,161,151,19017320.2,1439590.0
san_pedro_bay,2020-07,194,177,22630141.359999996,1713357.0
san_pedro_bay,2020-08,193,179,23698708.4,1790401.0
san_pedro_bay,2020-09,202,188,24462384.809999995,1850897.0
san_pedro_bay,2020-10,215,193,24938673.610000003,1912385.0
san_pedro_bay,2020-11,203,184,23185318.479999993,1756088.0
san_pedro_bay,2020-12,211,192,25208706.87999999,1913330.0
san_pedro_bay,2021-01,203,172,22822004.259999998,1739001.0
san_pedro_bay,2021-02,186,166,20810681.860000003,1588353.0
san_pedro_bay,2021-03,224,201,26160165.999999993,2010096.0
san_pedro_bay,2021-04,280,240,33112450.30000001,2549194.0
san_pedro_bay,2021-05,275,238,34728586.6,2624084.0
san_pedro_bay,2021-06,279,243,32403599.859999992,2517352.0
san_pedro_bay,2021-07,271,234,31725054.6,2458396.0
san_pedro_bay,2021-08,262,221,29653880.900000006,2291685.0
san_pedro_bay,2021-09,290,239,31121526.000000007,2426311.0
san_pedro_bay,2021-10,271,228,30554512.259999998,2396020.0
san_pedro_bay,2021-11,292,235,30405146.74,2368628.0
san_pedro_bay,2021-12,281,226,29580928.720000006,2318700.0
san_pedro_bay,2022-01,261,208,29329156.629999995,2267256.0
san_pedro_bay,2022-02,275,224,29991010.860000003,2352494.0
san_pedro_bay,2022-03,290,242,32015868.72,2497240.0
san_pedro_bay,2022-04,263,218,29539996.6,2301631.0
san_pedro_bay,2022-05,282,244,32600387.060000002,2559296.0
san_pedro_bay,2022-06,278,233,30969840.2,2414583.0
san_pedro_bay,2022-07,287,239,31306974.8,2457908.0
san_pedro_bay,2022-08,267,222,29816756.40000001,2327074.0
san_pedro_bay,2022-09,247,206,26433996.30000001,2099612.0
san_pedro_bay,2022-10,248,199,25388158.999999996,2018649.0
san_pedro_bay,2022-11,229,184,23800489.259999998,1879971.0
san_pedro_bay,2022-12,231,197,24581338.119999997,1973312.0
san_pedro_bay,2023-01,234,198,26604647.700000003,2097199.0
san_pedro_bay,2023-02,190,160,20543544.200000003,1633748.0
san_pedro_bay,2023-03,231,198,24546964.899999995,1961478.0
san_pedro_bay,2023-04,223,185,25292253.740000002,1999320.0
san_pedro_bay,2023-05,242,204,27862771.7,2203880.0
san_pedro_bay,2023-06,238,206,28618399.300000004,2239869.0
san_pedro_bay,2023-07,239,202,27664417.62,2186521.0
san_pedro_bay,2023-08,249,208,29025064.220000003,2262563.0
san_pedro_bay,2023-09,237,203,28786203.499999996,2258468.0
san_pedro_bay,2023-10,231,193,26954356.099999998,2117954.0
san_pedro_bay,2023-11,224,188,27337049.999999996,2131563.0
san_pedro_bay,2023-12,235,189,27046983.700000003,2130965.0
san_pedro_bay,2024-01,245,211,29506898.850000005,2324201.0
san_pedro_bay,2024-02,234,196,27234373.900000002,2154191.0
san_pedro_bay,2024-03,252,199,26171268.35,2112037.0
san_pedro_bay,2024-04,249,205,27877980.4,2219766.0
san_pedro_bay,2024-05,243,191,26317751.8,2086079.0
san_pedro_bay,2024-06,250,212,29784713.099999998,2333903.0
san_pedro_bay,2024-07,291,236,33643972.07,2627120.0
san_pedro_bay,2024-08,290,232,31975902.45,2534825.0
san_pedro_bay,2024-09,276,217,30745134.300000004,2430091.0
san_pedro_bay,2024-10,273,219,30337107.55,2397699.0
san_pedro_bay,2024-11,269,216,30117188.349999998,2387799.0
san_pedro_bay,2024-12,278,226,32378975.95,2534358.0
san_pedro_bay,2025-01,280,218,32023306.1,2485029.0
san_pedro_bay,2025-02,251,200,27506059.999999996,2180175.0
san_pedro_bay,2025-03,262,205,27477501.5,2189309.0
san_pedro_bay,2025-04,257,209,28740473.049999993,2269211.0
san_pedro_bay,2025-05,242,196,25993953.100000005,2071084.0
san_pedro_bay,2025-06,247,192,26123765.4,2039221.0
san_pedro_bay,2025-07,298,242,32901051.05,2578579.0
san_pedro_bay,2025-08,271,220,30770347.750000004,2444745.0
san_pedro_bay,2025-09,250,192,26764509.249999996,2133988.0
san_pedro_bay,2025-10,248,194,27239428.349999994,2139114.0
san_pedro_bay,2025-11,230,184,26231266.599999998,2058691.0
san_pedro_bay,2025-12,244,188,26942935.500000004,2102815.0
savannah_ga,2015-01,133,109,12936938.395000001,1015834.25
savannah_ga,2015-02,121,96,11545867.02,901494.0
savannah_ga,2015-03,137,107,13019425.66,1003868.0
savannah_ga,2015-04,131,114,13030317.419999998,1043300.0
savannah_ga,2015-05,157,130,14767544.674999997,1174911.25
savannah_ga,2015-06,143,129,15116954.749999998,1186454.0
savannah_ga,2015-07,152,131,15439809.75,1206856.0
savannah_ga,2015-08,149,134,15732257.940000001,1228441.0
savannah_ga,2015-09,148,125,15226431.594999999,1196589.25
savannah_ga,2015-10,155,139,16919910.93,1307000.0
savannah_ga,2015-11,137,128,16031496.58,1227118.0
savannah_ga,2015-12,141,128,15391415.299999997,1198110.0
savannah_ga,2016-01,143,133,16424874.075,1260243.25
savannah_ga,2016-02,82,82,10452014.260000002,822264.0
savannah_ga,2016-03,72,65,8570145.76,660519.0
savannah_ga,2016-04,99,92,11945163.54,917924.0
savannah_ga,2016-05,152,139,17560301.985,1353564.25
savannah_ga,2016-06,141,128,16276299.320000002,1239777.0
savannah_ga,2016-07,146,136,18090622.639999997,1368645.0
savannah_ga,2016-08,131,124,16949340.8,1268755.0
savannah_ga,2016-09,123,118,15447814.08,1190660.0
savannah_ga,2016-10,127,122,16622937.774999997,1232513.25
savannah_ga,2016-11,126,116,16029229.620000001,1190617.0
savannah_ga,2016-12,113,109,14572790.699999997,1094598.0
savannah_ga,2017-01,113,111,15688943.82,1158479.0
savannah_ga,2017-02,111,109,15065658.875000002,1118599.25
savannah_ga,2017-03,125,119,15984940.1,1191352.0
savannah_ga,2017-04,119,114,15540609.2,1165332.0
savannah_ga,2017-05,124,117,16203635.379999999,1203376.0
savannah_ga,2017-06,116,114,15660635.675,1168359.25
savannah_ga,2017-07,121,118,17265522.0,1259867.0
savannah_ga,2017-08,120,115,17227032.775,1258699.25
savannah_ga,2017-09,110,109,15161597.54,1125828.0
savannah_ga,2017-10,123,117,17525193.675,1271621.25
savannah_ga,2017-11,116,110,16033960.1,1183915.0
savannah_ga,2017-12,103,98,14283371.299999999,1046871.0
savannah_ga,2018-01,184,175,23933531.675,1780270.25
savannah_ga,2018-02,173,162,21688850.7,1614822.0
savannah_ga,2018-03,188,175,22660663.475000005,1703865.25
savannah_ga,2018-04,194,183,24336096.979999997,1818096.0
savannah_ga,2018-05,194,179,22773330.475000005,1718298.25
savannah_ga,2018-06,184,175,23497487.175,1751785.25
savannah_ga,2018-07,185,174,24357029.800000004,1806417.0
savannah_ga,2018-08,178,171,24501056.174999997,1801426.25
savannah_ga,2018-09,186,180,24788342.000000004,1853164.0
savannah_ga,2018-10,186,178,24797013.8,1832591.0
savannah_ga,2018-11,173,160,21940072.675,1646176.25
savannah_ga,2018-12,154,147,20161962.7,1512790.0
savannah_ga,2019-01,181,172,24848001.300000004,1826487.0
savannah_ga,2019-02,148,143,19671881.1,1464292.0
savannah_ga,2019-03,180,172,23499168.099999998,1750860.0
savannah_ga,2019-04,166,158,21562532.5,1613375.0
savannah_ga,2019-05,177,168,22479785.7,1687516.0
savannah_ga,2019-06,163,158,22004917.700000003,1628755.0
savannah_ga,2019-07,182,176,24163231.199999996,1805389.0
savannah_ga,2019-08,185,174,23185576.2,1742520.0
savannah_ga,2019-09,166,164,22624613.1,1695878.0
savannah_ga,2019-10,165,155,21849873.999999996,1629996.0
savannah_ga,2019-11,165,159,21768836.3,1614682.0
savannah_ga,2019-12,152,147,19748216.8,1501625.0
savannah_ga,2020-01,155,151,21485119.9,1590496.0
savannah_ga,2020-02,142,139,18809608.099999998,1412890.0
savannah_ga,2020-03,154,149,20167501.0,1526142.0
savannah_ga,2020-04,138,132,17796888.599999998,1340486.0
savannah_ga,2020-05,133,131,16836060.5,1280529.0
savannah_ga,2020-06,142,140,18868393.989999995,1427899.0
savannah_ga,2020-07,136,134,18178158.799999997,1377291.0
savannah_ga,2020-08,156,150,20641624.599999998,1545550.0
savannah_ga,2020-09,144,137,18316542.8,1392303.0
savannah_ga,2020-10,142,137,19179990.4,1449837.0
savannah_ga,2020-11,152,145,20715490.16,1552420.0
savannah_ga,2020-12,142,134,18550560.300000004,1395808.0
savannah_ga,2021-01,144,134,18930941.100000005,1408770.0
savannah_ga,2021-02,119,113,15349456.799999999,1149971.0
savannah_ga,2021-03,159,156,20854213.900000002,1593995.0
savannah_ga,2021-04,174,163,22913504.099999998,1762161.0
savannah_ga,2021-05,179,175,23377623.700000003,1826875.0
savannah_ga,2021-06,164,160,22097608.7,1714706.0
savannah_ga,2021-07,167,157,22364654.000000004,1721788.0
savannah_ga,2021-08,174,161,22097598.499999996,1723837.0
savannah_ga,2021-09,177,161,21907607.5,1703610.0
savannah_ga,2021-10,181,166,22436266.1,1747225.0
savannah_ga,2021-11,161,145,19142269.799999997,1498202.0
savannah_ga,2021-12,168,154,19251950.675,1534062.25
savannah_ga,2022-01,151,140,18406178.500000004,1446124.0
savannah_ga,2022-02,137,128,15832075.3,1274183.0
savannah_ga,2022-03,155,145,17158200.5,1377936.0
savannah_ga,2022-04,156,148,18118112.900000002,1452829.0
savannah_ga,2022-05,162,150,19015426.3,1527596.0
savannah_ga,2022-06,172,157,18948603.6,1513657.0
savannah_ga,2022-07,168,158,19799509.6,1589572.0
savannah_ga,2022-08,178,162,20220173.5,1624607.0
savannah_ga,2022-09,156,143,17706782.499999996,1427709.0
savannah_ga,2022-10,170,157,19418957.0,1567320.0
savannah_ga,2022-11,176,163,20069584.7,1604158.0
savannah_ga,2022-12,169,160,22314494.3,1778926.0
savannah_ga,2023-01,171,159,21774401.200000003,1717509.0
savannah_ga,2023-02,162,152,20213500.900000002,1637708.0
savannah_ga,2023-03,160,148,20030089.2,1590258.0
savannah_ga,2023-04,161,153,21894791.279999997,1738259.0
savannah_ga,2023-05,184,167,21461083.3,1727171.0
savannah_ga,2023-06,166,151,20902911.3,1653812.0
savannah_ga,2023-07,183,169,24123237.900000002,1941203.0
savannah_ga,2023-08,169,160,22643908.299999997,1828903.0
savannah_ga,2023-09,169,155,21118460.400000002,1703314.0
savannah_ga,2023-10,185,170,24003484.500000004,1931434.0
savannah_ga,2023-11,175,166,23059504.3,1854547.0
savannah_ga,2023-12,164,158,20931571.499999996,1719397.0
savannah_ga,2024-01,178,162,21639672.799999997,1755140.0
savannah_ga,2024-02,169,153,21251631.600000005,1732807.0
savannah_ga,2024-03,170,158,21019214.099999998,1715958.0
savannah_ga,2024-04,171,157,21749231.6,1765351.0
savannah_ga,2024-05,175,163,22613214.200000003,1849655.0
savannah_ga,2024-06,177,162,21900662.19999999,1782779.0
savannah_ga,2024-07,184,166,23173897.199999996,1888271.0
savannah_ga,2024-08,177,168,22695576.300000004,1861682.0
savannah_ga,2024-09,150,140,19147474.500000004,1543922.0
savannah_ga,2024-10,164,147,19983821.700000007,1624151.0
savannah_ga,2024-11,168,158,22345042.919999994,1824745.0
savannah_ga,2024-12,156,147,20467065.000000004,1652311.0
savannah_ga,2025-01,147,130,17482479.1,1436517.0
savannah_ga,2025-02,160,145,21496768.1,1725188.0
savannah_ga,2025-03,179,159,23188552.24,1854070.0
savannah_ga,2025-04,174,152,21870902.859999996,1763948.0
savannah_ga,2025-05,164,151,21810745.06,1765916.0
savannah_ga,2025-06,152,139,19462837.759999998,1571557.0
savannah_ga,2025-07,181,157,22203201.02,1807730.0
savannah_ga,2025-08,168,148,22275181.96,1771910.0
savannah_ga,2025-09,171,148,21477311.960000005,1717908.0
savannah_ga,2025-10,171,140,19449896.86,1563223.0
savannah_ga,2025-11,167,144,19299951.659999996,1578105.0
savannah_ga,2025-12,168,134,18390727.32,1476599.0
wilmington_nc,2015-01,18,14,945558.3,82611.0
wilmington_nc,2015-02,22,15,1073204.0,91736.0
wilmington_nc,2015-03,23,16,1142625.5999999999,100166.0
wilmington_nc,2015-04,24,21,1341744.76,120224.0
wilmington_nc,2015-05,21,16,1078675.6199999999,94857.0
wilmington_nc,2015-06,23,19,1375283.76,123606.0
wilmington_nc,2015-07,22,20,1307012.96,116747.0
wilmington_nc,2015-08,22,18,1230378.56,109894.0
wilmington_nc,2015-09,19,18,1207991.44,105172.0
