port_complex_id,year_month,unique_vessels,unique_cargo_vessels,n_pings,days_sampled,ship_days,port_calls,cargo_port_calls,freight_port_calls
baltimore_md,2015-01,111,107,121633,31,278.2794097222223,116,112,116
baltimore_md,2015-02,114,108,140496,28,342.25400462962983,115,110,115
baltimore_md,2015-03,127,120,152070,31,337.94454861111114,130,123,130
baltimore_md,2015-04,114,109,133748,30,320.05615740740734,112,108,112
baltimore_md,2015-05,115,108,139270,31,334.00839120370364,115,108,115
baltimore_md,2015-06,125,111,140093,30,350.186400462963,125,111,125
baltimore_md,2015-07,109,104,134653,31,326.95774305555557,113,108,113
baltimore_md,2015-08,114,104,129018,31,319.67282407407413,113,104,113
baltimore_md,2015-09,106,98,98837,30,262.8589583333333,104,95,104
baltimore_md,2015-10,103,98,121925,31,294.17504629629633,101,96,101
baltimore_md,2015-11,91,85,69904,30,235.55800925925922,96,90,96
baltimore_md,2015-12,106,101,81148,31,228.90623842592595,106,101,106
baltimore_md,2016-01,103,95,120822,31,335.96064814814815,109,100,109
baltimore_md,2016-02,51,50,44589,17,74.57423611111109,47,46,47
baltimore_md,2016-03,69,66,75588,24,153.82909722222223,73,70,73
baltimore_md,2016-04,67,60,48087,26,95.69749999999998,67,60,67
baltimore_md,2016-05,115,104,108711,31,234.969675925926,121,110,121
baltimore_md,2016-06,100,90,93466,30,280.63458333333347,100,89,100
baltimore_md,2016-07,94,88,84240,31,180.6976967592592,94,88,94
baltimore_md,2016-08,110,102,116872,31,355.0752893518518,116,108,116
baltimore_md,2016-09,103,91,119317,30,312.70344907407406,101,86,101
baltimore_md,2016-10,106,97,120720,31,310.0209374999999,105,98,105
baltimore_md,2016-11,95,84,105406,30,276.4960879629629,95,84,95
baltimore_md,2016-12,96,86,103701,31,327.8384953703702,102,93,102
baltimore_md,2017-01,87,80,89498,31,183.96665509259253,84,77,84
baltimore_md,2017-02,81,77,86995,28,208.15878472222224,76,72,76
baltimore_md,2017-03,91,88,109190,31,256.3116435185185,95,92,95
baltimore_md,2017-04,92,85,96733,30,245.9083912037038,90,83,90
baltimore_md,2017-05,98,90,94590,31,233.62716435185183,98,91,98
baltimore_md,2017-06,88,82,92653,30,194.78497685185187,84,78,84
baltimore_md,2017-07,89,84,94747,31,226.36925925925922,91,85,91
baltimore_md,2017-08,92,87,108549,31,256.67427083333337,91,86,91
baltimore_md,2017-09,97,91,98172,30,311.50002314814816,100,92,100
baltimore_md,2017-10,99,96,99932,31,200.47239583333337,96,93,96
baltimore_md,2017-11,91,86,98157,30,202.7765740740741,85,80,85
baltimore_md,2017-12,96,93,117868,31,279.369826388889,94,92,94
baltimore_md,2018-01,142,139,201730,31,457.94540509259286,141,138,141
baltimore_md,2018-02,141,130,186520,28,406.3201273148148,137,127,137
baltimore_md,2018-03,165,152,222212,31,545.6131944444445,169,158,169
baltimore_md,2018-04,162,155,200675,30,527.1470601851854,166,160,166
baltimore_md,2018-05,167,154,241925,31,567.268622685185,159,146,159
baltimore_md,2018-06,162,156,216131,30,543.0179513888888,158,151,158
baltimore_md,2018-07,149,142,226824,31,534.1643518518517,146,138,146
baltimore_md,2018-08,163,154,239797,31,543.2328819444447,165,157,165
baltimore_md,2018-09,148,137,218649,30,501.09607638888883,142,131,142
baltimore_md,2018-10,138,131,217256,31,543.5178587962962,137,129,137
baltimore_md,2018-11,155,151,214110,30,493.115914351852,148,144,148
baltimore_md,2018-12,148,135,255448,31,652.3398611111111,145,132,145
baltimore_md,2019-01,153,142,236503,31,454.3401157407409,145,135,145
baltimore_md,2019-02,137,130,224495,28,457.32292824074085,125,117,125
baltimore_md,2019-03,158,154,211646,31,458.0839120370371,149,145,149
baltimore_md,2019-04,148,138,217249,30,443.5488888888889,145,135,145
baltimore_md,2019-05,149,140,238908,31,510.0531365740743,149,139,149
baltimore_md,2019-06,136,129,208931,30,479.5196990740741,139,132,139
baltimore_md,2019-07,145,137,223130,31,516.4689699074074,147,138,147
baltimore_md,2019-08,147,140,224805,31,519.9964004629632,144,138,144
baltimore_md,2019-09,130,120,194491,30,484.74031249999985,130,121,130
baltimore_md,2019-10,136,128,181964,31,481.6564583333332,130,122,130
baltimore_md,2019-11,135,129,199434,30,449.8205902777778,127,121,127
baltimore_md,2019-12,131,124,214321,31,571.7043055555554,127,119,127
baltimore_md,2020-01,122,118,182418,31,505.7497106481481,121,117,121
baltimore_md,2020-02,129,121,195739,29,523.3156597222224,126,118,126
baltimore_md,2020-03,125,120,210122,31,538.516898148148,122,117,122
baltimore_md,2020-04,122,116,205178,30,462.6558680555558,117,111,117
baltimore_md,2020-05,99,92,222846,31,491.809375,94,85,94
baltimore_md,2020-06,104,98,222063,30,457.3453819444444,94,88,94
baltimore_md,2020-07,117,111,195235,31,434.9592939814814,106,101,106
baltimore_md,2020-08,126,123,185079,31,531.7068055555555,132,129,132
baltimore_md,2020-09,121,115,171410,30,485.161111111111,122,116,122
baltimore_md,2020-10,130,126,175130,31,500.8103935185184,131,129,131
baltimore_md,2020-11,114,110,188478,30,492.26557870370357,111,107,111
baltimore_md,2020-12,129,123,175696,31,466.23974537037,123,118,123
baltimore_md,2021-01,126,117,194396,31,515.0356597222222,120,111,120
baltimore_md,2021-02,100,97,149443,28,415.89901620370364,101,98,101
baltimore_md,2021-03,145,133,198659,31,567.9862962962962,142,131,142
baltimore_md,2021-04,168,155,243990,30,698.8932291666667,172,157,172
baltimore_md,2021-05,161,150,263193,31,672.6022222222222,174,162,174
baltimore_md,2021-06,165,155,240777,30,609.0561111111109,181,170,181
baltimore_md,2021-07,145,135,186212,31,468.13631944444427,143,132,143
baltimore_md,2021-08,161,148,210710,31,586.9764814814814,156,142,156
baltimore_md,2021-09,153,146,245408,30,610.5647337962965,150,143,150
baltimore_md,2021-10,156,147,199446,30,531.7996296296295,153,143,153
baltimore_md,2021-11,159,146,216487,30,542.7183680555556,178,165,178
baltimore_md,2021-12,164,157,209176,30,479.4047685185184,163,156,163
baltimore_md,2022-01,149,143,223647,31,540.6665393518515,141,135,141
baltimore_md,2022-02,149,143,210182,28,512.6014004629629,149,144,149
baltimore_md,2022-03,172,167,295320,31,553.543703703704,173,168,173
baltimore_md,2022-04,168,154,318890,30,694.8378356481481,160,144,160
baltimore_md,2022-05,164,155,278364,31,635.6038541666669,160,151,160
baltimore_md,2022-06,181,171,330850,29,712.3410532407403,192,182,192
baltimore_md,2022-07,156,149,316853,31,628.3474652777776,152,146,152
baltimore_md,2022-08,165,153,284702,31,729.5513425925927,164,152,164
baltimore_md,2022-09,156,147,257555,30,605.0390856481481,152,142,152
baltimore_md,2022-10,161,153,280194,31,684.0030324074073,159,149,159
baltimore_md,2022-11,145,139,254551,30,525.4225347222223,137,129,137
baltimore_md,2022-12,167,159,292298,31,620.6811574074072,162,154,162
baltimore_md,2023-01,181,173,322443,31,655.288298611111,177,168,177
baltimore_md,2023-02,162,153,231593,28,575.1505439814815,160,151,160
baltimore_md,2023-03,171,160,281001,31,668.9589699074074,167,156,167
baltimore_md,2023-04,179,167,300285,30,694.2002546296303,174,163,174
baltimore_md,2023-05,177,168,270021,31,640.5968750000001,175,166,175
baltimore_md,2023-06,186,177,323237,30,695.7316435185185,175,167,175
baltimore_md,2023-07,176,167,264870,31,578.6281828703707,164,155,164
baltimore_md,2023-08,175,169,231261,31,533.4110300925926,162,156,162
baltimore_md,2023-09,176,168,245987,30,578.5591319444443,172,164,172
baltimore_md,2023-10,176,170,222355,31,583.4773495370372,171,165,171
baltimore_md,2023-11,164,158,229165,30,557.4751157407409,156,150,156
baltimore_md,2023-12,151,145,276848,31,674.4944907407408,145,138,145
baltimore_md,2024-01,167,162,294844,31,695.3161458333333,163,158,163
baltimore_md,2024-02,165,156,280259,29,623.0130671296298,157,148,157
baltimore_md,2024-03,158,150,277793,31,650.419826388889,152,142,152
baltimore_md,2024-04,51,48,238950,30,467.2721643518519,42,40,42
baltimore_md,2024-05,99,90,251746,31,456.81391203703674,92,83,92
baltimore_md,2024-06,142,134,296695,30,612.1772685185184,134,127,134
baltimore_md,2024-07,163,154,233959,31,592.7879282407408,161,152,161
baltimore_md,2024-08,168,162,236102,31,574.8655324074075,166,161,166
baltimore_md,2024-09,158,152,182198,30,529.0681828703705,156,150,156
baltimore_md,2024-10,164,156,204863,31,497.92115740740786,152,145,152
baltimore_md,2024-11,186,176,223668,30,549.8134143518514,178,168,178
baltimore_md,2024-12,178,170,247409,31,612.6181597222227,172,164,172
baltimore_md,2025-01,159,148,236318,31,593.384988425926,151,140,151
baltimore_md,2025-02,164,155,252479,28,624.5159837962965,157,148,157
baltimore_md,2025-03,202,195,299344,31,790.8997685185187,193,188,193
baltimore_md,2025-04,189,180,257074,30,625.0346412037038,177,167,177
baltimore_md,2025-05,195,185,262305,31,1120.229942129629,253,238,253
baltimore_md,2025-06,187,180,263106,30,648.2972222222228,178,171,178
baltimore_md,2025-07,181,174,251251,31,552.1588657407406,171,164,171
baltimore_md,2025-08,180,171,228924,31,529.2326967592592,183,174,183
baltimore_md,2025-09,183,176,235239,30,570.8223726851852,181,173,181
baltimore_md,2025-10,188,184,194217,31,546.6386458333334,182,178,182
baltimore_md,2025-11,179,170,177274,30,473.7185648148149,174,164,174
baltimore_md,2025-12,184,179,207418,31,555.0910763888891,187,182,187
boston_ma,2015-01,39,24,19695,31,126.88033564814815,59,24,59
boston_ma,2015-02,34,19,13425,25,95.8379976851852,54,24,54
boston_ma,2015-03,35,22,15225,31,76.669375,47,23,47
boston_ma,2015-04,29,19,22308,30,82.07325231481482,42,20,42
boston_ma,2015-05,26,18,11966,26,42.652986111111105,34,19,34
boston_ma,2015-06,30,20,11339,25,52.86454861111112,35,20,35
boston_ma,2015-07,32,23,28653,31,77.02784722222222,40,24,40
boston_ma,2015-08,26,20,27648,30,75.83850694444446,32,21,32
boston_ma,2015-09,27,16,18683,29,83.2320023148148,39,17,39
boston_ma,2015-10,33,19,20474,26,73.64526620370371,46,19,46
boston_ma,2015-11,31,17,15431,29,82.19071759259258,46,18,46
boston_ma,2015-12,31,18,24951,30,102.4878935185185,43,21,43
boston_ma,2016-01,32,22,16264,29,126.7378240740741,51,28,51
boston_ma,2016-02,18,10,5284,15,26.794664351851853,23,10,23
boston_ma,2016-03,17,10,7302,14,36.66563657407408,23,11,23
boston_ma,2016-04,20,11,7915,19,34.1866087962963,25,11,25
boston_ma,2016-05,31,17,23334,28,107.19804398148146,42,18,42
boston_ma,2016-06,25,14,30205,30,142.07273148148147,37,14,37
boston_ma,2016-07,29,16,13450,29,69.57664351851854,37,18,37
boston_ma,2016-08,22,11,10996,31,129.06547453703706,43,19,43
boston_ma,2016-09,27,16,13048,30,100.80005787037037,41,17,41
boston_ma,2016-10,22,15,10010,26,34.51091435185185,28,19,28
boston_ma,2016-11,30,17,17782,29,70.80472222222221,40,16,40
boston_ma,2016-12,30,17,17426,30,168.88663194444445,49,20,49
boston_ma,2017-01,25,15,22006,26,132.8678587962963,40,15,40
boston_ma,2017-02,25,17,13536,28,101.65979166666666,39,20,39
boston_ma,2017-03,22,14,14771,30,101.55788194444447,32,14,32
boston_ma,2017-04,20,11,10830,26,57.36873842592592,28,11,28
boston_ma,2017-05,24,16,15055,30,92.57530092592593,32,18,32
boston_ma,2017-06,23,14,11034,27,85.99437499999999,33,15,33
boston_ma,2017-07,20,14,11062,29,63.6009837962963,32,17,32
boston_ma,2017-08,25,15,12994,30,49.57657407407407,33,15,33
boston_ma,2017-09,24,17,11861,27,81.71386574074076,31,18,31
boston_ma,2017-10,26,19,14170,27,77.07961805555556,35,19,35
boston_ma,2017-11,26,19,10120,25,75.15187499999999,32,20,32
boston_ma,2017-12,26,17,11227,30,72.40319444444444,38,20,38
boston_ma,2018-01,48,33,21657,31,123.45634259259256,72,38,72
boston_ma,2018-02,45,34,25752,28,159.7649652777778,70,44,70
boston_ma,2018-03,39,28,26865,31,176.84724537037036,57,31,57
boston_ma,2018-04,31,20,15469,30,116.43819444444446,45,21,45
boston_ma,2018-05,39,26,23317,30,135.6712962962963,58,30,58
boston_ma,2018-06,40,24,23037,30,132.22868055555554,54,25,54
boston_ma,2018-07,42,28,39044,31,168.38271990740745,63,31,63
boston_ma,2018-08,36,22,53017,31,163.95753472222222,57,26,57
boston_ma,2018-09,34,19,45873,30,130.47494212962962,52,21,52
boston_ma,2018-10,44,30,43647,31,98.55635416666665,54,31,54
boston_ma,2018-11,39,26,35772,30,122.65232638888884,47,27,47
boston_ma,2018-12,38,23,41919,30,174.59060185185183,57,27,57
boston_ma,2019-01,40,24,51481,31,174.26518518518523,57,22,57
boston_ma,2019-02,44,30,46058,28,137.70583333333332,65,36,65
boston_ma,2019-03,34,24,43758,30,161.17569444444445,47,30,47
boston_ma,2019-04,34,22,49323,30,188.67697916666665,50,26,50
boston_ma,2019-05,38,23,53363,31,156.64556712962963,54,29,54
boston_ma,2019-06,36,22,37010,30,171.44687499999998,54,25,54
boston_ma,2019-07,35,22,23325,31,102.67489583333334,47,23,47
boston_ma,2019-08,36,25,38847,30,149.0394328703704,54,33,54
boston_ma,2019-09,35,23,39541,30,196.4378935185185,58,27,58
boston_ma,2019-10,46,29,56131,31,222.7053587962963,66,34,66
boston_ma,2019-11,43,28,60516,30,217.87112268518516,60,27,60
boston_ma,2019-12,35,21,69280,31,205.52671296296293,57,23,57
boston_ma,2020-01,46,30,58908,31,185.5373379629629,65,34,65
boston_ma,2020-02,36,26,50431,29,181.68614583333334,52,27,52
boston_ma,2020-03,38,25,63439,31,171.01539351851855,51,26,51
boston_ma,2020-04,29,17,57085,30,137.6622337962963,37,18,37
boston_ma,2020-05,28,13,48109,31,130.6542824074074,37,14,37
boston_ma,2020-06,26,15,33236,30,140.49480324074074,39,22,39
boston_ma,2020-07,30,18,33244,31,160.62988425925928,44,21,44
boston_ma,2020-08,27,17,28051,30,149.79876157407412,45,20,45
boston_ma,2020-09,24,13,20183,30,102.85565972222223,36,16,36
boston_ma,2020-10,33,20,22497,31,147.0744212962963,52,27,52
boston_ma,2020-11,34,22,21323,30,125.3624884259259,50,26,50
boston_ma,2020-12,31,17,18409,31,141.9826504629629,50,19,50
boston_ma,2021-01,36,20,15927,31,163.04184027777774,55,23,55
boston_ma,2021-02,26,12,11615,25,129.10283564814813,47,17,47
boston_ma,2021-03,34,20,24225,31,126.01146990740742,46,21,46
boston_ma,2021-04,37,19,19335,30,171.48409722222218,56,23,56
boston_ma,2021-05,35,19,15539,31,146.2244328703704,53,22,53
boston_ma,2021-06,33,15,18656,30,96.42486111111113,49,16,49
boston_ma,2021-07,32,16,18897,31,128.33396990740744,49,18,49
boston_ma,2021-08,36,21,18493,31,135.54099537037038,54,24,54
boston_ma,2021-09,30,12,19062,29,160.29899305555557,48,18,48
boston_ma,2021-10,29,14,12696,29,135.01849537037037,47,17,47
boston_ma,2021-11,36,18,21039,28,123.52552083333332,61,22,61
boston_ma,2021-12,35,18,47412,30,189.6417824074074,52,21,52
boston_ma,2022-01,35,19,38345,31,218.4897916666667,57,17,57
boston_ma,2022-02,34,19,33299,28,146.32898148148146,51,21,51
boston_ma,2022-03,34,21,28749,31,171.2670138888889,54,26,54
boston_ma,2022-04,30,15,22304,29,154.60964120370372,43,16,43
boston_ma,2022-05,31,17,24326,30,138.35569444444445,46,17,46
boston_ma,2022-06,29,14,21239,29,142.8651041666667,43,14,43
boston_ma,2022-07,31,18,21724,31,124.95181712962967,48,23,48
boston_ma,2022-08,33,17,30259,31,146.71660879629627,45,18,45
boston_ma,2022-09,30,16,26615,30,118.45003472222221,46,16,46
boston_ma,2022-10,43,27,27687,30,119.95123842592595,58,27,58
boston_ma,2022-11,43,30,35575,30,161.20462962962964,59,32,59
boston_ma,2022-12,50,31,39400,30,221.15108796296292,77,37,77
boston_ma,2023-01,52,34,41481,31,186.68261574074072,70,39,70
boston_ma,2023-02,49,34,32997,27,150.22430555555556,61,36,61
boston_ma,2023-03,45,31,36065,31,214.68046296296293,61,32,61
boston_ma,2023-04,49,32,32418,30,124.87671296296296,65,32,65
boston_ma,2023-05,46,32,26243,31,152.95265046296296,62,32,62
boston_ma,2023-06,33,21,27104,29,138.83831018518524,51,23,51
boston_ma,2023-07,44,30,36061,31,133.28726851851852,58,31,58
boston_ma,2023-08,47,34,39359,31,208.4013310185185,66,37,66
boston_ma,2023-09,34,20,36068,30,153.1888888888889,43,22,43
boston_ma,2023-10,44,31,42380,31,190.7583449074074,60,35,60
boston_ma,2023-11,40,27,32809,30,110.92166666666671,52,30,52
boston_ma,2023-12,43,25,32260,31,166.47247685185187,62,26,62
boston_ma,2024-01,48,34,46392,31,241.1905787037037,70,40,70
boston_ma,2024-02,46,32,43530,29,167.0665972222222,63,36,63
boston_ma,2024-03,40,24,40572,31,195.55042824074076,63,28,63
boston_ma,2024-04,37,23,25031,30,162.08327546296292,55,30,55
boston_ma,2024-05,42,27,28529,31,142.37872685185184,61,30,61
boston_ma,2024-06,37,24,27401,30,150.3293518518518,51,27,51
boston_ma,2024-07,37,24,26664,31,130.80640046296298,50,28,50
boston_ma,2024-08,36,22,28482,31,137.32326388888893,51,23,51
boston_ma,2024-09,32,19,23174,30,133.3475,44,21,44
boston_ma,2024-10,37,22,18421,31,125.13696759259261,51,27,51
boston_ma,2024-11,43,27,22568,30,146.2328587962963,53,28,53
boston_ma,2024-12,44,25,28495,31,171.5534259259259,68,29,68
boston_ma,2025-01,41,24,22737,31,244.26913194444444,73,36,73
boston_ma,2025-02,42,30,27896,27,233.5369328703704,75,46,75
boston_ma,2025-03,47,35,36670,31,244.9275925925926,70,45,70
boston_ma,2025-04,39,30,26301,30,191.7846875,59,40,59
boston_ma,2025-05,45,30,29741,31,204.6421759259259,70,47,70
boston_ma,2025-06,43,30,37314,30,235.8078356481482,69,43,69
boston_ma,2025-07,39,28,42183,31,209.01498842592594,67,39,67
boston_ma,2025-08,49,34,48905,31,236.72498842592586,74,48,74
boston_ma,2025-09,37,23,35101,30,185.70027777777779,58,36,58
boston_ma,2025-10,36,26,30244,31,184.37074074074079,57,38,57
boston_ma,2025-11,36,26,23864,30,197.28158564814805,65,41,65
boston_ma,2025-12,41,25,31334,31,228.10625,76,41,76
charleston_sc,2015-01,129,120,154718,31,362.5015509259261,137,128,137
charleston_sc,2015-02,140,129,122819,28,230.74379629629632,134,123,134
charleston_sc,2015-03,124,116,109990,31,280.01333333333315,129,120,129
charleston_sc,2015-04,139,125,140974,30,292.24952546296294,139,124,139
charleston_sc,2015-05,150,139,149000,31,403.15215277777776,150,140,150
charleston_sc,2015-06,146,130,125577,30,268.01824074074085,150,133,150
charleston_sc,2015-07,149,138,135419,31,319.4233564814816,148,139,148
charleston_sc,2015-08,135,125,94727,31,278.87159722222236,134,124,134
charleston_sc,2015-09,132,118,86531,30,252.32049768518522,134,119,134
charleston_sc,2015-10,137,126,91073,31,257.1209375,138,129,138
charleston_sc,2015-11,118,110,64065,30,171.55050925925923,119,110,119
charleston_sc,2015-12,125,117,93909,31,247.47504629629623,126,117,126
charleston_sc,2016-01,113,104,60451,31,156.80255787037032,114,105,114
charleston_sc,2016-02,78,73,46094,20,97.04248842592591,77,72,77
charleston_sc,2016-03,69,63,38643,21,111.61334490740744,71,65,71
charleston_sc,2016-04,99,87,57194,25,124.53700231481484,100,88,100
charleston_sc,2016-05,130,124,83769,31,229.78418981481474,132,126,132
charleston_sc,2016-06,125,112,82616,30,224.206863425926,124,111,124
charleston_sc,2016-07,132,122,80020,31,223.44811342592595,132,122,132
charleston_sc,2016-08,123,114,140728,31,323.26750000000004,127,117,127
charleston_sc,2016-09,113,103,107668,30,254.50327546296307,113,104,113
charleston_sc,2016-10,125,114,100621,31,226.33604166666677,124,114,124
charleston_sc,2016-11,114,105,70154,30,220.56251157407414,114,105,114
charleston_sc,2016-12,115,106,82129,31,230.2352314814814,114,105,114
charleston_sc,2017-01,108,101,59728,31,160.07759259259262,107,100,107
charleston_sc,2017-02,100,94,54857,28,181.55196759259255,103,97,103
charleston_sc,2017-03,119,109,79651,31,190.46923611111112,118,108,118
charleston_sc,2017-04,103,97,63866,30,161.6870138888888,100,95,100
charleston_sc,2017-05,114,106,63917,31,143.1150925925925,113,105,113
charleston_sc,2017-06,107,103,63422,30,177.05717592592583,108,104,108
charleston_sc,2017-07,103,92,53503,31,205.05295138888903,108,97,108
charleston_sc,2017-08,102,98,60504,31,208.1585300925926,105,101,105
charleston_sc,2017-09,101,92,64640,29,183.1924652777777,104,95,104
charleston_sc,2017-10,116,106,75801,31,182.31177083333336,115,104,115
charleston_sc,2017-11,106,97,77011,30,238.0107291666667,106,96,106
charleston_sc,2017-12,107,101,101212,31,254.1317245370372,104,97,104
charleston_sc,2018-01,156,143,184046,31,380.86365740740746,157,144,157
charleston_sc,2018-02,156,141,200210,28,355.60233796296274,148,133,148
charleston_sc,2018-03,169,152,202012,31,419.28311342592605,170,152,170
charleston_sc,2018-04,163,147,144615,30,310.49456018518504,156,141,156
charleston_sc,2018-05,163,146,173168,31,388.02878472222216,163,147,163
charleston_sc,2018-06,166,152,211991,30,468.470590277778,164,151,164
charleston_sc,2018-07,170,157,184216,31,487.0024421296299,172,157,172
charleston_sc,2018-08,168,155,183668,31,552.588287037037,167,153,167
charleston_sc,2018-09,158,147,165185,30,406.9960185185184,155,143,155
charleston_sc,2018-10,168,159,192391,31,516.5810532407407,173,163,173
charleston_sc,2018-11,144,137,175644,30,459.24166666666684,132,125,132
charleston_sc,2018-12,143,137,203959,31,471.52079861111105,134,127,134
charleston_sc,2019-01,161,154,208540,31,460.96241898148185,153,146,153
charleston_sc,2019-02,138,129,168420,28,358.5191898148147,126,116,126
charleston_sc,2019-03,149,140,174582,31,406.4851967592592,143,134,143
charleston_sc,2019-04,158,144,200764,30,490.9109375000001,152,137,152
charleston_sc,2019-05,157,149,188842,31,444.3105092592593,148,142,148
charleston_sc,2019-06,146,133,184335,30,445.54635416666684,142,130,142
charleston_sc,2019-07,154,141,173659,31,496.2342476851851,153,141,153
charleston_sc,2019-08,152,140,188872,31,486.0418518518516,151,140,151
charleston_sc,2019-09,149,141,161689,30,457.8216782407406,148,142,148
charleston_sc,2019-10,154,140,152200,31,404.15417824074086,148,138,148
charleston_sc,2019-11,141,130,123741,30,287.41046296296315,134,124,134
charleston_sc,2019-12,130,122,138157,31,384.0158449074074,130,124,130
charleston_sc,2020-01,147,138,152429,31,418.8072569444443,147,139,147
charleston_sc,2020-02,130,122,128736,29,357.0277083333333,125,116,125
charleston_sc,2020-03,143,127,163384,31,430.25429398148134,137,121,137
charleston_sc,2020-04,128,115,180034,30,440.416550925926,121,108,121
charleston_sc,2020-05,120,106,171963,31,400.29614583333347,113,99,113
charleston_sc,2020-06,124,112,145711,30,386.0898726851852,124,112,124
charleston_sc,2020-07,130,118,167390,31,469.67208333333343,127,116,127
charleston_sc,2020-08,138,129,162183,31,508.76513888888906,141,132,141
charleston_sc,2020-09,140,129,147722,30,462.7906481481479,142,133,142
charleston_sc,2020-10,148,132,169108,31,519.4628703703703,151,136,151
charleston_sc,2020-11,148,135,147017,30,454.9905555555554,145,134,145
charleston_sc,2020-12,136,126,163570,31,428.85869212962973,133,124,133
charleston_sc,2021-01,135,120,176551,31,399.8591203703705,133,118,133
charleston_sc,2021-02,117,111,135729,28,296.4400810185184,109,104,109
charleston_sc,2021-03,154,140,155522,31,406.22403935185207,151,135,151
charleston_sc,2021-04,170,150,208286,30,504.42157407407393,168,149,168
charleston_sc,2021-05,184,164,270812,31,659.117824074074,181,162,181
charleston_sc,2021-06,181,162,224743,30,569.1375694444444,172,157,172
charleston_sc,2021-07,193,169,240016,31,636.762106481482,190,165,190
charleston_sc,2021-08,172,153,225868,31,571.881400462963,172,152,172
charleston_sc,2021-09,165,144,215984,30,586.6983217592591,162,143,162
charleston_sc,2021-10,160,142,221634,31,498.6948726851853,148,132,148
charleston_sc,2021-11,172,153,221977,30,553.8424768518516,166,149,166
charleston_sc,2021-12,170,150,218910,31,505.425462962963,166,147,166
charleston_sc,2022-01,156,138,195381,31,516.1898495370367,144,125,144
charleston_sc,2022-02,146,134,184099,28,422.21988425925923,137,123,137
charleston_sc,2022-03,158,141,200837,31,551.5196296296297,152,133,152
charleston_sc,2022-04,136,118,193449,30,491.636898148148,126,111,126
charleston_sc,2022-05,160,138,217986,31,573.1913541666671,149,128,149
charleston_sc,2022-06,137,121,174750,30,419.37407407407403,124,111,124
charleston_sc,2022-07,150,129,169398,31,426.4289930555553,147,126,147
charleston_sc,2022-08,151,134,164676,31,431.07255787037036,143,128,143
charleston_sc,2022-09,145,134,156277,30,367.47276620370366,137,125,137
charleston_sc,2022-10,167,149,223622,31,509.16792824074065,164,146,164
charleston_sc,2022-11,150,134,204890,30,522.2986111111111,136,122,136
charleston_sc,2022-12,163,148,189835,31,488.65605324074056,157,143,157
charleston_sc,2023-01,165,149,205099,31,554.0585416666668,168,152,168
charleston_sc,2023-02,159,139,195689,28,460.7178819444444,153,131,153
charleston_sc,2023-03,146,133,169995,31,465.85697916666646,140,130,140
charleston_sc,2023-04,164,147,215530,30,485.6855208333334,159,143,159
charleston_sc,2023-05,168,151,205448,31,576.5617361111111,161,144,161
charleston_sc,2023-06,158,142,165907,30,430.0591203703702,151,136,151
charleston_sc,2023-07,159,149,160158,31,486.39890046296324,155,143,155
charleston_sc,2023-08,152,139,140056,31,387.49473379629615,148,134,148
charleston_sc,2023-09,159,144,172465,30,437.97847222222214,156,140,156
charleston_sc,2023-10,156,145,164924,31,437.63563657407406,153,141,153
charleston_sc,2023-11,145,133,131657,30,417.3159259259259,145,132,145
charleston_sc,2023-12,141,130,170687,31,506.5119791666667,145,132,145
charleston_sc,2024-01,152,139,177124,31,496.62387731481493,157,142,157
charleston_sc,2024-02,152,138,146310,29,457.6932523148148,154,140,154
charleston_sc,2024-03,155,144,175880,31,514.0250810185184,154,142,154
charleston_sc,2024-04,158,146,166183,30,530.6226851851856,158,142,158
charleston_sc,2024-05,145,129,240837,31,633.4027199074079,142,125,142
charleston_sc,2024-06,162,143,229048,30,698.4502083333331,158,137,158
charleston_sc,2024-07,147,130,209297,31,544.1302546296295,140,125,140
charleston_sc,2024-08,137,121,173366,31,538.3968749999999,134,117,134
charleston_sc,2024-09,140,122,152993,30,446.656400462963,136,119,136
charleston_sc,2024-10,144,130,167698,31,471.5137731481479,141,126,141
charleston_sc,2024-11,148,135,129640,30,376.8323379629629,144,130,144
charleston_sc,2024-12,155,138,170440,31,444.45793981481467,146,131,146
charleston_sc,2025-01,134,117,104915,31,327.74032407407435,132,115,132
charleston_sc,2025-02,145,133,113181,28,310.48133101851874,141,132,141
charleston_sc,2025-03,184,165,197921,31,498.6268287037035,180,161,180
charleston_sc,2025-04,157,139,238577,30,533.8810879629632,146,132,146
charleston_sc,2025-05,178,159,227661,31,567.3071296296291,167,151,167
charleston_sc,2025-06,158,142,206624,30,529.6916203703704,153,136,153
charleston_sc,2025-07,170,156,205104,31,578.9345023148147,161,151,161
charleston_sc,2025-08,175,157,156756,31,447.6026967592593,166,151,166
charleston_sc,2025-09,162,153,160643,30,476.64796296296305,153,147,153
charleston_sc,2025-10,170,159,174471,31,483.3706481481482,165,155,165
charleston_sc,2025-11,160,145,153526,30,402.4260648148148,155,139,155
charleston_sc,2025-12,157,145,164514,31,373.0696527777777,153,140,153
houston_tx,2015-01,390,172,718064,31,2099.3563773148153,499,191,499
houston_tx,2015-02,365,154,651833,28,2040.3935995370364,466,151,466
houston_tx,2015-03,391,177,701311,31,2334.744826388891,494,189,494
houston_tx,2015-04,417,187,676826,30,2194.6108564814813,497,180,497
houston_tx,2015-05,377,149,620370,31,2087.43375,502,157,502
houston_tx,2015-06,377,156,578553,30,2081.2886689814804,495,161,495
houston_tx,2015-07,368,151,561519,31,1937.710682870371,474,152,474
