mmsi,length_m,width_m,draft_m,vessel_type,imo,n_obs,first_year,last_year
477188400,200.0,30.0,11.55,71.0,,145,2015,2015
477188500,177.0,28.0,10.9,70.0,,1129,2019,2022
477188800,225.0,32.0,14.1,79.0,,391,2017,2017
477189300,348.0,45.0,14.5,70.0,,3629,2015,2024
477189500,180.0,28.0,10.2,70.0,,1359,2015,2017
477191600,189.0,32.0,9.9,70.0,,480,2021,2021
477192100,242.0,42.0,15.4,80.0,,643,2018,2022
477193700,187.0,26.0,8.2,70.0,,463,2025,2025
477194600,366.0,52.0,13.4,71.0,,459,2024,2024
477194800,366.0,48.0,11.5,71.0,,1588,2021,2024
477195100,292.0,32.0,13.5,71.0,,928,2017,2022
477195200,292.0,32.0,13.0,79.0,,830,2015,2016
477195400,292.0,32.0,13.03,71.0,,601,2015,2016
477195600,175.0,29.0,9.6,70.0,,962,2019,2021
477195700,189.0,32.0,12.8,70.0,,1763,2018,2021
477195800,54.0,30.0,10.5,70.0,,1734,2017,2022
477195900,179.0,29.0,10.5,70.0,,1743,2020,2023
477196100,229.0,32.0,14.5,70.0,,396,2018,2018
477196900,161.0,25.0,8.6,70.0,,767,2020,2021
477197100,210.0,30.0,11.5,70.0,,1524,2022,2022
477198000,199.0,30.0,11.8,70.0,,323,2022,2022
477201100,183.0,32.0,13.2,80.0,,838,2017,2021
477201200,183.0,32.0,12.2,80.0,,1020,2018,2018
477201500,183.0,32.0,12.2,80.0,,1314,2018,2023
477201900,233.0,44.0,8.5,70.0,,894,2018,2025
477202600,333.0,60.0,15.8,89.0,,333,2022,2022
477202800,190.0,33.0,10.7,70.0,,478,2023,2023
477203100,366.0,48.0,15.5,70.0,,5376,2018,2024
477207300,209.0,30.0,9.6,71.0,,212,2025,2025
477207400,261.0,32.0,11.0,70.0,,269,2023,2023
477207600,261.0,32.0,11.0,70.0,,298,2022,2022
477207700,294.0,32.0,9.5,74.0,,1346,2022,2023
477209500,200.0,32.0,6.8,70.0,,113,2021,2021
477209600,199.0,32.0,12.7,70.0,,418,2021,2021
477209700,199.0,32.0,7.1,70.0,,383,2021,2021
477209800,199.0,32.0,10.1,70.0,,877,2021,2021
477211100,223.0,32.0,10.8,70.0,,1071,2018,2024
477211800,190.0,32.0,12.8,79.0,,387,2017,2017
477213800,269.0,35.0,11.0,70.0,,3265,2017,2025
477214400,230.0,32.0,12.0,70.0,,1202,2019,2025
477214700,322.0,42.0,14.5,70.0,,6046,2017,2025
477214800,175.0,29.0,9.6,70.0,,591,2018,2022
477214900,183.0,32.0,13.2,80.0,,891,2016,2017
477216000,170.0,27.0,9.99,70.0,,516,2015,2015
477217200,141.0,24.0,9.3,81.0,,385,2015,2015
477218700,189.0,32.0,12.5,70.0,,628,2018,2018
477219800,333.0,60.0,18.4,89.0,,439,2019,2022
477219900,366.0,51.0,12.9,71.0,,2448,2021,2025
477220100,366.0,48.0,15.5,70.0,,1454,2018,2025
477220200,366.0,48.0,13.4,70.0,,2997,2018,2025
477220400,299.0,48.0,14.5,70.0,,728,2017,2020
477220600,190.0,32.0,12.6,70.0,,1654,2015,2018
477222100,189.0,32.0,12.8,70.0,,129,2020,2020
477222400,179.0,28.0,10.8,70.0,,992,2019,2021
477222600,334.0,42.0,14.7,70.0,,1494,2015,2020
477222700,366.0,48.0,15.5,70.0,,677,2017,2017
477224500,229.0,32.0,14.5,70.0,,323,2020,2020
477224600,225.0,32.0,14.7,70.0,,502,2024,2024
477224800,199.0,32.0,8.4,70.0,,162,2024,2024
477225800,184.0,27.0,11.32,80.0,,1285,2015,2015
477229100,183.0,32.0,12.6,89.0,,471,2016,2016
477230100,200.0,33.0,10.0,70.0,,816,2022,2022
477230200,199.0,32.0,12.3,70.0,,218,2021,2022
477231500,180.0,30.0,9.4,70.0,,168,2025,2025
477231600,183.0,32.0,9.2,80.0,,614,2023,2023
477231700,333.0,60.0,15.0,80.0,,109,2025,2025
477231800,120.0,19.0,7.2,83.0,,54,2023,2023
477232200,366.0,48.0,13.6,71.0,,3845,2021,2025
477233300,366.0,48.0,14.0,71.0,,1856,2022,2025
477233900,159.0,25.0,9.8,80.0,,530,2021,2022
477235000,177.0,26.0,9.63,70.0,,540,2015,2015
477237400,333.0,60.0,15.1,80.0,,127,2024,2024
477241100,183.0,32.0,13.1,80.0,,469,2019,2019
477241300,183.0,32.0,13.14,80.0,,2065,2015,2019
477241500,225.0,36.0,12.6,80.0,,715,2021,2025
477241800,259.0,32.0,12.6,70.0,,389,2021,2021
477242400,294.0,32.0,13.5,71.0,,610,2015,2016
477242800,330.0,60.0,21.5,80.0,,54,2017,2017
477243200,189.0,32.0,12.8,70.0,,893,2019,2025
477243500,229.0,32.0,14.4,70.0,,610,2017,2021
477244300,180.0,30.0,8.0,70.0,,226,2022,2022
477244400,189.0,32.0,9.1,70.0,,225,2022,2022
477250100,224.0,32.0,14.1,70.0,,1034,2017,2020
477250400,170.0,27.0,9.7,70.0,,699,2018,2020
477250500,171.0,27.0,9.72,70.0,,473,2015,2015
477252200,,,,80.0,,409,2018,2022
477252300,183.0,32.0,12.2,80.0,,1077,2019,2021
477252500,179.0,30.0,6.9,70.0,,166,2023,2025
477252600,335.0,42.0,14.7,70.0,,1098,2019,2021
477252700,,,,70.0,,1473,2019,2020
477252900,,,,70.0,,395,2018,2018
477257100,335.0,48.0,15.0,70.0,,1419,2020,2022
477257900,179.0,30.0,10.0,70.0,,393,2018,2018
477266700,179.0,28.0,10.2,70.0,,465,2019,2019
477266900,334.0,42.0,14.5,70.0,,3754,2017,2020
477269100,250.0,44.0,8.5,80.0,,1185,2022,2025
477269400,366.0,48.0,13.3,71.0,,2369,2021,2024
477271300,334.0,48.0,15.0,70.0,,2351,2020,2022
477271400,366.0,52.0,13.2,71.0,,1579,2021,2024
477271600,174.0,27.0,10.1,70.0,,1999,2016,2024
477271700,225.0,32.0,14.2,70.0,,934,2020,2022
477271800,199.0,32.0,13.3,70.0,,2012,2018,2023
477271900,337.0,48.0,13.7,72.0,,861,2024,2024
477274100,182.0,32.0,13.1,80.0,,473,2019,2019
477274200,182.0,32.0,13.1,80.0,,1120,2018,2019
477274400,366.0,52.0,11.8,72.0,,452,2019,2019
477274500,181.0,30.0,9.82,70.0,,1411,2015,2016
477276200,190.0,32.0,6.8,70.0,,166,2024,2024
477276600,334.0,42.0,14.7,70.0,,1366,2015,2019
477277000,180.0,32.0,12.0,80.0,,549,2020,2020
477280100,189.0,32.0,12.4,70.0,,465,2018,2018
477280800,175.0,29.0,9.6,70.0,,481,2019,2019
477280900,177.0,28.0,10.0,70.0,,1373,2018,2022
477282600,199.0,31.0,11.8,79.0,,800,2017,2023
477283000,200.0,32.0,13.5,70.0,,1250,2015,2021
477284000,200.0,24.0,6.0,70.0,,593,2015,2015
477286200,366.0,48.0,14.0,71.0,,2987,2021,2024
477286300,366.0,48.0,14.2,71.0,,2816,2021,2024
477286400,190.0,32.0,6.6,70.0,,1242,2019,2020
477286800,229.0,32.0,7.7,70.0,,582,2021,2022
477287000,199.0,30.0,11.8,70.0,,518,2021,2023
477288000,189.0,32.0,12.0,70.0,,1533,2017,2021
477289300,189.0,32.0,12.8,70.0,,398,2022,2022
477289900,198.0,32.0,12.9,70.0,,819,2019,2022
477293100,366.0,48.0,15.5,70.0,,6412,2017,2025
477293200,366.0,48.0,11.8,70.0,,2436,2021,2024
477293400,229.0,32.0,10.8,70.0,,121,2025,2025
477293600,179.0,28.0,10.2,70.0,,542,2022,2022
477293900,335.0,48.0,15.0,70.0,,5532,2018,2025
477299000,186.0,31.0,11.8,70.0,,788,2016,2016
477300300,183.0,32.0,13.3,80.0,,133,2019,2019
477300500,293.0,32.0,13.6,70.0,,408,2018,2018
477300800,224.0,32.0,7.5,70.0,,472,2024,2024
477301400,225.0,,,70.0,,388,2020,2020
477301600,190.0,32.0,9.5,70.0,,479,2021,2021
477302100,190.0,32.0,6.8,70.0,,1411,2020,2021
477302200,207.0,30.0,9.2,70.0,,1149,2024,2024
477302500,261.0,32.0,10.5,71.0,,287,2022,2022
477305100,179.0,29.0,10.5,70.0,,1012,2017,2019
477305900,299.0,48.0,14.5,70.0,,2597,2017,2025
477307100,161.0,25.0,8.6,70.0,,481,2018,2019
477307400,366.0,48.0,11.5,71.0,,609,2024,2024
477307800,199.0,32.0,11.1,70.0,,868,2022,2025
477307900,337.0,,,70.0,,725,2018,2019
477308200,180.0,32.0,6.7,70.0,,435,2022,2022
477308400,207.0,30.0,8.7,70.0,,1583,2023,2025
477311200,254.0,43.0,8.5,70.0,,379,2024,2024
477311500,261.0,32.0,11.0,71.0,,436,2016,2017
477311600,261.0,32.0,11.0,71.0,,604,2015,2016
477312100,159.0,26.0,7.7,80.0,,100,2021,2021
477312300,199.0,32.0,9.9,70.0,,453,2024,2024
477312900,190.0,32.0,7.9,70.0,,1374,2021,2025
477314100,334.0,,,70.0,,486,2018,2020
477315000,322.0,42.0,14.5,70.0,,510,2019,2019
477316000,322.0,42.0,14.5,70.0,,762,2018,2018
477318100,229.0,32.0,7.7,70.0,,545,2021,2022
477318300,303.0,40.0,12.7,71.0,,236,2020,2020
477318400,304.0,40.0,12.2,70.0,,513,2019,2019
477318500,199.0,32.0,6.2,70.0,,1386,2021,2024
477318600,200.0,32.0,6.1,70.0,,478,2021,2021
477318700,304.0,40.0,12.6,70.0,,743,2022,2022
477319300,261.0,32.0,11.0,70.0,,745,2018,2021
477322000,199.0,30.0,11.8,70.0,,620,2019,2021
477323000,199.0,31.0,11.8,70.0,,245,2016,2016
477325300,229.0,32.0,14.4,70.0,,479,2022,2022
477325700,225.0,32.0,14.2,70.0,,663,2016,2021
477326100,229.0,31.0,7.7,70.0,,265,2024,2024
477326600,199.0,32.0,9.45,70.0,,938,2021,2024
477327200,229.0,32.0,8.5,70.0,,462,2022,2022
477327800,229.0,32.0,11.9,70.0,,459,2021,2021
477328300,248.0,44.0,14.8,80.0,,536,2018,2019
477332000,180.0,32.0,12.0,82.0,,123,2017,2017
477333100,,,,70.0,,47,2021,2022
477333200,200.0,32.0,12.2,70.0,,3,2022,2022
477333300,189.0,32.0,12.8,70.0,,266,2018,2020
477333700,,,9.0,70.0,,893,2021,2024
477333800,230.0,36.0,8.1,80.0,,348,2021,2021
477334100,169.0,27.0,9.8,70.0,,512,2018,2021
477335400,196.0,32.0,12.7,70.0,,343,2020,2020
477338000,225.0,32.0,13.9,70.0,,481,2016,2016
477340100,200.0,32.0,13.0,70.0,,1336,2015,2018
477340400,229.0,32.0,14.7,80.0,,666,2015,2015
477345300,225.0,32.0,12.6,70.0,,503,2022,2022
477346100,189.0,32.0,12.8,70.0,,442,2019,2019
477346400,189.0,32.0,12.8,70.0,,134,2019,2019
477346500,275.0,40.0,14.0,70.0,,3810,2018,2025
477346600,180.0,30.0,9.8,70.0,,93,2018,2018
477346800,181.0,30.0,9.8,70.0,,1226,2017,2017
477347100,190.0,,,70.0,,544,2022,2022
477347400,368.0,51.0,14.4,74.0,,1297,2023,2024
477347500,179.0,,,70.0,,2002,2019,2023
477347700,291.0,,,70.0,,647,2021,2021
477348100,145.0,24.0,7.1,82.0,,299,2024,2025
477348300,337.0,48.0,13.5,71.0,,188,2024,2024
477348500,304.0,40.0,14.0,70.0,,1934,2016,2018
477351100,335.0,43.0,14.7,70.0,,3720,2015,2019
477351300,170.0,26.0,11.4,80.0,,1946,2019,2025
477351400,334.0,43.0,14.5,79.0,,1134,2016,2017
477351600,176.0,29.0,9.6,70.0,,1320,2017,2019
477353300,230.0,38.0,14.9,70.0,,353,2018,2018
477353500,190.0,32.0,12.8,70.0,,923,2017,2018
477353600,225.0,32.0,14.0,70.0,,1299,2015,2021
477353800,200.0,32.0,13.0,70.0,,711,2015,2017
477353900,181.0,30.0,9.8,70.0,,936,2016,2016
477360200,225.0,32.0,14.2,70.0,,77,2018,2018
477360800,334.0,42.0,14.5,70.0,,1736,2016,2018
477369200,159.0,25.0,8.1,80.0,,1277,2021,2022
477369300,333.0,60.0,16.0,80.0,,149,2023,2023
477379000,199.0,30.0,11.8,70.0,,2727,2018,2024
477387400,177.0,28.0,10.2,70.0,,276,2022,2022
477387500,177.0,28.0,10.0,70.0,,464,2023,2023
477389500,190.0,32.0,12.5,70.0,,880,2015,2024
477390300,337.0,48.0,15.2,70.0,,244,2019,2019
477390400,336.0,48.0,15.2,70.0,,2458,2018,2020
477392200,227.0,32.0,7.8,70.0,,448,2025,2025
477392300,332.0,60.0,10.8,80.0,,189,2022,2022
477397100,254.0,43.0,14.5,70.0,,484,2016,2016
477397800,366.0,48.0,15.5,70.0,,2947,2015,2025
477398000,199.0,30.0,11.8,70.0,,634,2020,2023
477399500,232.0,42.0,8.5,70.0,,1779,2017,2025
477401700,200.0,32.0,10.0,70.0,,981,2022,2024
477407100,190.0,32.0,12.6,70.0,,2302,2017,2024
477407200,179.0,30.0,10.0,70.0,,459,2019,2019
477407900,336.0,48.0,14.0,71.0,,2639,2018,2024
477410100,229.0,32.0,7.0,70.0,,459,2023,2023
477410800,199.0,32.0,10.9,70.0,,478,2021,2021
477415600,260.0,32.0,12.6,72.0,,1179,2016,2019
477423100,249.0,37.0,13.5,70.0,,471,2022,2022
477423500,300.0,45.0,,71.0,,106,2018,2018
477427300,224.0,32.0,14.2,70.0,,51,2022,2022
477427500,366.0,51.0,13.5,71.0,,2230,2018,2025
477427600,179.0,30.0,8.9,70.0,,539,2016,2025
477430100,368.0,51.0,14.9,71.0,,1482,2023,2025
477430300,333.0,,,80.0,,355,2020,2020
477434200,269.0,35.0,11.0,70.0,,1518,2017,2020
477434300,235.0,38.0,14.5,70.0,,784,2018,2018
477434600,225.0,32.0,14.3,70.0,,460,2018,2018
477434900,179.0,32.0,12.1,80.0,,209,2018,2018
477435600,177.0,28.0,10.0,70.0,,474,2019,2019
477439400,333.0,60.0,13.5,80.0,,371,2023,2023
477439700,,,,70.0,,577,2018,2021
477439800,,,,80.0,,414,2018,2018
477440700,175.0,29.0,9.6,70.0,,463,2018,2018
477441100,178.0,28.0,10.6,70.0,,847,2016,2019
477441300,292.0,45.0,18.3,70.0,,476,2022,2022
477441400,337.0,48.0,15.2,70.0,,500,2018,2022
477441800,335.0,48.0,15.0,70.0,,2483,2019,2025
477444400,197.0,32.0,12.7,70.0,,290,2020,2020
477444500,199.0,32.0,13.3,70.0,,1872,2018,2022
477444700,179.0,30.0,10.5,70.0,,1288,2015,2023
477450000,170.0,28.0,9.31,70.0,,924,2015,2017
477454100,368.0,51.0,14.8,74.0,,1763,2021,2025
477454500,183.0,32.0,13.3,80.0,,16,2019,2019
477454900,334.0,43.0,12.7,70.0,,1103,2018,2025
477455500,332.0,60.0,20.9,80.0,,147,2024,2024
477462300,333.0,60.0,21.0,80.0,,442,2023,2023
477462400,275.0,40.0,14.0,70.0,,2713,2018,2024
477462500,189.0,32.0,12.7,70.0,,2,2019,2019
477463200,296.0,32.0,13.5,70.0,,1466,2015,2016
477464400,261.0,32.0,11.0,70.0,,1349,2019,2022
477464500,261.0,32.0,11.0,70.0,,1229,2016,2022
477468600,200.0,33.0,6.7,70.0,,449,2023,2023
477468700,180.0,30.0,6.1,70.0,,471,2022,2022
477476400,332.0,60.0,22.4,80.0,,397,2022,2022
477477500,195.0,,,70.0,,89,2018,2018
477477800,332.0,60.0,22.5,80.0,,617,2018,2020
477477900,332.0,60.0,20.0,80.0,,125,2024,2024
477478500,177.0,28.0,10.0,70.0,,888,2016,2022
477478700,336.0,48.0,15.5,70.0,,738,2018,2018
477486300,199.0,32.0,13.3,70.0,,2116,2015,2024
477486600,179.0,32.0,12.1,80.0,,180,2019,2019
477493100,196.0,32.0,12.7,70.0,,334,2020,2020
477493200,196.0,32.0,12.7,70.0,,137,2018,2018
477510600,304.0,40.0,14.0,70.0,,1577,2018,2022
477510700,199.0,,,70.0,,496,2019,2019
477510800,199.0,,,70.0,,387,2021,2021
477514300,190.0,32.0,12.8,70.0,,474,2017,2017
477514400,190.0,32.0,12.8,70.0,,636,2015,2017
477514700,169.0,27.0,10.0,70.0,,453,2022,2022
477518100,179.0,30.0,10.5,70.0,,670,2019,2020
477518200,179.0,30.0,10.5,70.0,,1803,2019,2021
477518500,199.0,32.0,13.3,70.0,,240,2023,2023
477518600,336.0,48.0,15.2,70.0,,472,2020,2020
477518800,292.0,45.0,18.3,70.0,,139,2018,2018
477519100,183.0,32.0,12.3,80.0,,411,2020,2025
477519400,299.0,48.0,14.5,70.0,,101,2018,2018
477519500,225.0,32.0,14.23,70.0,,151,2015,2015
477519700,294.0,32.0,13.5,71.0,,389,2015,2016
477519900,172.0,30.0,10.5,70.0,,1405,2018,2022
477520900,189.0,32.0,12.3,70.0,,401,2020,2020
477522000,169.0,27.0,9.8,70.0,,943,2016,2017
477524100,368.0,51.0,12.7,74.0,,838,2022,2023
477524200,199.0,,,70.0,,105,2018,2018
477524700,368.0,51.0,14.9,70.0,,998,2024,2024
477524800,225.0,,,70.0,,142,2022,2022
477524900,179.0,,,70.0,,425,2023,2023
477527900,200.0,32.0,7.5,70.0,,706,2021,2022
477528100,190.0,32.0,6.8,70.0,,161,2024,2024
477528400,333.0,46.0,13.4,73.0,,2155,2021,2025
477528500,229.0,32.0,7.4,70.0,,914,2021,2022
477528600,229.0,32.0,7.6,70.0,,441,2021,2021
477534200,190.0,32.0,12.7,70.0,,939,2016,2025
477534800,179.0,32.0,12.6,80.0,,1100,2015,2023
477534900,183.0,32.0,13.2,80.0,,981,2021,2022
477535900,179.0,29.0,10.5,70.0,,7,2019,2019
477537300,333.0,60.0,22.6,80.0,,430,2018,2018
477537900,179.0,,,70.0,,1339,2022,2023
477539100,275.0,48.0,9.3,80.0,,451,2025,2025
477539500,180.0,30.0,7.4,70.0,,272,2021,2021
477539700,275.0,48.0,10.5,80.0,,369,2021,2021
477542400,183.0,32.0,12.2,80.0,,528,2018,2019
477547200,183.0,32.0,13.2,80.0,,1328,2018,2021
477547300,183.0,32.0,13.2,80.0,,456,2017,2017
477547900,175.0,28.0,9.5,70.0,,2564,2015,2016
477548400,199.0,32.0,8.2,70.0,,109,2024,2024
477548500,229.0,32.0,14.5,70.0,,479,2022,2022
477548600,199.0,32.0,11.3,70.0,,478,2021,2021
477550600,329.0,60.0,21.5,80.0,,97,2023,2023
477552200,265.0,37.0,14.0,70.0,,464,2020,2025
477552500,235.0,38.0,14.5,70.0,,1492,2018,2019
477552600,235.0,38.0,14.5,70.0,,318,2015,2018
477552800,265.0,37.0,14.0,70.0,,1078,2018,2024
477552900,211.0,30.0,8.5,74.0,,113,2025,2025
477554000,199.0,30.0,11.8,70.0,,940,2018,2019
477559100,292.0,45.0,18.3,70.0,,458,2016,2016
477581100,230.0,32.0,12.0,70.0,,315,2023,2023
477584600,179.0,28.0,10.3,82.0,,525,2024,2024
477584700,333.0,,,80.0,,2,2019,2019
477585700,120.0,21.0,8.6,79.0,,466,2016,2016
477587000,199.0,30.0,11.8,70.0,,283,2017,2017
477588100,179.0,,,70.0,,311,2019,2022
477591100,275.0,48.0,11.7,80.0,,211,2021,2021
477591700,229.0,32.0,7.7,70.0,,456,2023,2023
477592800,177.0,29.0,9.6,70.0,,975,2016,2017
477593700,183.0,32.0,13.2,80.0,,1518,2015,2018
477593800,183.0,32.0,10.2,80.0,,4,2015,2015
477595800,183.0,32.0,12.2,80.0,,1460,2018,2022
477595900,225.0,32.0,14.2,70.0,,506,2016,2016
477598800,366.0,48.0,12.2,72.0,,4752,2018,2024
477607200,241.0,42.0,11.4,80.0,,1575,2019,2025
477607500,135.0,21.0,8.1,80.0,,902,2015,2017
477607600,199.0,30.0,11.8,70.0,,1227,2018,2024
477607700,323.0,42.0,14.5,70.0,,5837,2017,2024
477608600,225.0,32.0,14.2,70.0,,362,2015,2015
477608700,131.0,23.0,9.6,70.0,,115,2018,2018
477612900,180.0,28.0,10.2,70.0,,1102,2016,2018
477614500,180.0,28.0,10.0,70.0,,66,2015,2015
477617300,184.0,27.0,11.32,80.0,,1563,2015,2021
477617400,189.0,32.0,12.0,70.0,,921,2015,2020
477617600,322.0,42.0,14.5,70.0,,4578,2015,2025
477617700,322.0,42.0,14.5,70.0,,3228,2021,2025
477620100,199.0,,,70.0,,129,2022,2022
477620400,180.0,,,70.0,,71,2020,2020
477620700,,,,70.0,,412,2019,2019
477621100,229.0,38.0,14.9,70.0,,891,2018,2018
477621200,169.0,27.0,10.1,70.0,,458,2022,2022
477621800,170.0,27.0,9.8,70.0,,147,2017,2017
477622100,175.0,28.0,9.5,70.0,,1849,2015,2017
477622600,243.0,42.0,,80.0,,534,2023,2023
477624100,366.0,48.0,11.7,74.0,,971,2022,2024
477624500,225.0,32.0,7.3,70.0,,362,2022,2022
477624800,334.0,48.0,13.0,74.0,,1216,2022,2022
477625400,367.0,49.0,13.3,71.0,,343,2024,2024
477625800,255.0,43.0,8.8,70.0,,465,2022,2022
477627100,190.0,32.0,12.0,70.0,,403,2015,2019
477627300,294.0,32.0,13.7,70.0,,4260,2017,2025
477628100,225.0,32.0,14.25,70.0,,696,2015,2018
477628800,190.0,32.0,12.8,70.0,,473,2017,2017
477629100,200.0,33.0,11.6,70.0,,477,2024,2024
477629200,199.0,32.0,10.8,70.0,,300,2022,2022
477629300,199.0,32.0,7.7,70.0,,169,2025,2025
477630100,334.0,48.0,12.5,73.0,,1159,2021,2021
477630800,200.0,33.0,12.5,70.0,,469,2024,2024
477631200,225.0,32.0,14.2,70.0,,16,2015,2015
477631300,225.0,32.0,14.2,70.0,,116,2018,2018
477631400,183.0,32.0,7.3,80.0,,1305,2023,2024
477633700,200.0,24.0,11.0,70.0,,127,2015,2015
477634100,190.0,32.0,12.7,70.0,,473,2016,2016
477634200,180.0,29.0,6.7,70.0,,496,2015,2015
477634700,294.0,32.0,13.5,71.0,,1796,2015,2021
477634900,210.0,30.0,11.5,70.0,,353,2022,2023
477636500,145.0,24.0,6.2,80.0,,928,2019,2025
477636800,200.0,32.0,7.2,70.0,,626,2021,2024
477637100,225.0,32.0,14.4,70.0,,450,2023,2023
477637600,335.0,48.0,15.0,70.0,,4789,2018,2025
477638300,254.0,43.0,14.5,70.0,,953,2015,2015
477638900,229.0,32.0,14.5,70.0,,366,2016,2021
477639300,264.0,32.0,12.8,71.0,,1938,2015,2025
477639500,264.0,32.0,12.0,70.0,,4332,2015,2022
477640200,200.0,24.0,11.27,70.0,,470,2015,2015
477641700,189.0,32.0,12.5,70.0,,509,2023,2023
477641800,184.0,27.0,11.3,80.0,,478,2016,2016
477648100,198.0,30.0,9.4,79.0,,535,2023,2024
477648700,265.0,37.0,12.8,71.0,,483,2024,2024
477648800,266.0,37.0,13.3,71.0,,480,2021,2021
477652300,366.0,52.0,12.6,71.0,,1862,2021,2023
477652700,179.0,30.0,10.5,70.0,,723,2020,2021
477654500,170.0,28.0,8.1,74.0,,487,2021,2023
477654600,199.0,,,70.0,,626,2020,2023
477655300,229.0,32.0,14.43,70.0,,321,2015,2015
477655800,260.0,32.0,12.6,70.0,,468,2017,2017
477655900,294.0,32.0,13.7,70.0,,3549,2018,2025
477657600,199.0,30.0,11.8,70.0,,1844,2016,2024
477661400,180.0,28.0,10.15,70.0,,476,2015,2015
477664600,266.0,38.0,13.8,73.0,,466,2025,2025
477665200,266.0,37.0,12.2,71.0,,734,2023,2024
477665400,334.0,48.0,12.8,74.0,,638,2021,2022
477669100,179.0,,,70.0,,461,2022,2022
477669300,175.0,31.0,9.9,80.0,,1350,2018,2019
477669400,,,,70.0,,155,2018,2018
477669500,189.0,,,70.0,,892,2019,2020
477669700,139.0,23.0,5.9,80.0,,1256,2018,2025
477669900,,,,70.0,,472,2019,2019
477680100,333.0,60.0,21.6,80.0,,986,2018,2018
477680200,188.0,32.0,12.1,70.0,,438,2016,2016
477681400,199.0,32.0,11.8,70.0,,451,2024,2024
477681500,200.0,32.0,6.5,70.0,,291,2025,2025
477681700,200.0,32.0,11.3,70.0,,396,2024,2024
477681900,266.0,37.0,10.1,71.0,,272,2025,2025
477684200,304.0,40.0,14.0,70.0,,1999,2018,2022
477684400,194.0,,,70.0,,470,2018,2018
477684600,183.0,,,70.0,,449,2018,2018
477685200,179.0,28.0,10.2,70.0,,531,2019,2019
477685300,334.0,43.0,14.5,70.0,,1233,2017,2018
477685700,189.0,32.0,12.8,70.0,,24,2019,2019
477686200,190.0,32.0,12.6,70.0,,162,2023,2023
477686700,199.0,30.0,11.8,70.0,,2096,2017,2024
477690100,177.0,29.0,9.6,70.0,,474,2016,2016
477690200,174.0,28.0,10.4,80.0,,99,2019,2019
477690600,260.0,32.0,12.78,71.0,,1482,2015,2024
477691300,225.0,37.0,12.57,80.0,,28,2015,2015
477691700,291.0,45.0,18.3,70.0,,434,2022,2022
477692200,,,,80.0,,206,2022,2022
477692800,179.0,28.0,9.3,81.0,,395,2024,2024
477692900,,,,70.0,,1290,2018,2022
477694500,179.0,32.0,12.1,80.0,,210,2018,2018
477694600,179.0,29.0,10.5,70.0,,458,2019,2019
477694900,179.0,30.0,10.3,70.0,,428,2021,2021
477696400,255.0,43.0,8.9,70.0,,470,2023,2023
477696800,260.0,32.0,9.7,73.0,,1107,2021,2021
477698500,180.0,32.0,12.12,89.0,,895,2015,2018
477698600,366.0,51.0,15.5,70.0,,82,2019,2019
477698700,336.0,48.0,15.2,70.0,,1045,2018,2019
477698900,199.0,32.0,13.3,70.0,,1232,2020,2023
477699100,333.0,60.0,22.5,80.0,,381,2021,2021
477699600,337.0,48.0,15.2,70.0,,625,2019,2019
477699700,199.0,32.0,9.0,70.0,,507,2021,2024
477699800,199.0,32.0,13.3,70.0,,301,2023,2023
477700500,185.0,30.0,11.8,70.0,,222,2019,2019
477706100,199.0,32.0,9.5,70.0,,2730,2021,2025
477706200,186.0,35.0,8.7,74.0,,234,2021,2021
477706700,199.0,32.0,8.5,70.0,,1606,2021,2022
477706900,334.0,48.0,13.9,74.0,,774,2022,2022
477708500,229.0,32.0,7.8,70.0,,460,2022,2022
477711300,210.0,30.0,11.5,70.0,,2263,2020,2023
477713100,180.0,,,70.0,,457,2019,2019
477713200,300.0,49.0,11.3,70.0,,529,2024,2024
477713300,179.0,,,70.0,,670,2018,2023
477713600,333.0,60.0,10.4,80.0,,4,2024,2024
477713800,189.0,,,70.0,,710,2021,2021
477714100,336.0,43.0,11.2,70.0,,747,2021,2023
477714200,199.0,32.0,11.1,70.0,,783,2021,2023
477714300,266.0,32.0,12.1,71.0,,1000,2023,2024
477714400,199.0,32.0,9.4,70.0,,1292,2021,2025
477714600,335.0,42.0,12.9,70.0,,1118,2023,2024
477716500,199.0,32.0,6.2,70.0,,464,2022,2022
477716800,199.0,32.0,9.8,70.0,,3147,2021,2024
477717300,199.0,32.0,8.5,70.0,,1490,2021,2025
477719000,276.0,40.0,14.03,70.0,,4023,2015,2016
477722600,254.0,43.0,8.4,70.0,,433,2025,2025
477722700,230.0,36.0,8.7,80.0,,2019,2022,2024
477723800,199.0,32.0,12.0,70.0,,481,2022,2023
477726900,175.0,28.0,9.5,70.0,,1303,2016,2017
477728400,299.0,42.0,14.0,70.0,,2794,2020,2024
477728800,231.0,32.0,12.0,73.0,,1134,2015,2019
477730100,180.0,30.0,6.8,70.0,,450,2024,2024
477730900,199.0,,,70.0,,333,2022,2022
477732100,180.0,30.0,8.5,70.0,,465,2024,2024
477732800,199.0,32.0,10.5,70.0,,1710,2022,2023
477733900,183.0,32.0,13.2,80.0,,1,2021,2021
477735800,200.0,32.0,8.1,70.0,,151,2023,2023
477736900,230.0,36.0,8.3,80.0,,413,2024,2024
477737300,294.0,32.0,13.5,74.0,,489,2016,2016
477737600,368.0,51.0,15.1,74.0,,2091,2023,2025
477737800,337.0,48.0,13.9,71.0,,1217,2021,2022
