port,year,source_category,pollutant,reported_quantity,reported_unit,page,source_file,source_sha256
POLB,2021,harbor_craft,DPM,9.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,cargo_handling_equipment,DPM,4.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,locomotives,DPM,20.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,heavy_duty_vehicles,DPM,6.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,ocean_going_vessels,NOx,5587.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,harbor_craft,NOx,383.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,cargo_handling_equipment,NOx,284.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,locomotives,NOx,556.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,heavy_duty_vehicles,NOx,951.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,ocean_going_vessels,SOx,270.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,harbor_craft,SOx,0.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,cargo_handling_equipment,SOx,2.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,locomotives,SOx,1.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,heavy_duty_vehicles,SOx,4.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,ocean_going_vessels,CO,527.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,harbor_craft,CO,70.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,cargo_handling_equipment,CO,1128.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,locomotives,CO,137.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,heavy_duty_vehicles,CO,307.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,ocean_going_vessels,HC,217.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,harbor_craft,HC,14.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,cargo_handling_equipment,HC,35.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,locomotives,HC,31.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,heavy_duty_vehicles,HC,46.000000,short_tons,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,ocean_going_vessels,CO2e,551049.000000,metric_tonnes,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,harbor_craft,CO2e,37500.000000,metric_tonnes,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,cargo_handling_equipment,CO2e,142802.000000,metric_tonnes,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,locomotives,CO2e,47684.000000,metric_tonnes,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLB,2021,heavy_duty_vehicles,CO2e,409849.000000,metric_tonnes,69,polb_2021_air_emissions_inventory.pdf,1eee08a5ba294b6dcdbfa0770cb408bee1722556281881d3600d407d0d3d2d0a
POLA,2022,ocean_going_vessels,PM10,66.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,PM10,13.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,PM10,12.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,PM10,26.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,PM10,5.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,PM2.5,60.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,PM2.5,13.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,PM2.5,11.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,PM2.5,24.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,PM2.5,5.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,DPM,43.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,DPM,13.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,DPM,11.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,DPM,26.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,DPM,5.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,NOx,3369.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,NOx,498.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,NOx,425.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,NOx,717.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,NOx,756.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,SOx,129.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,SOx,0.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,SOx,2.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,SOx,1.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,SOx,4.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,CO,360.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,CO,100.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,CO,672.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,CO,175.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,CO,355.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,HC,143.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,HC,25.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,HC,88.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,HC,41.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,HC,44.000000,short_tons,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,ocean_going_vessels,CO2e,271236.000000,metric_tonnes,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,harbor_craft,CO2e,50811.000000,metric_tonnes,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,cargo_handling_equipment,CO2e,170634.000000,metric_tonnes,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,locomotives,CO2e,61145.000000,metric_tonnes,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLA,2022,heavy_duty_vehicles,CO2e,420243.000000,metric_tonnes,81,pola_2022_air_emissions_inventory.pdf,253c3befde12ed8c20c8b906bfc52f8f9cce8cc28a93e43aab4968083c3d2b1d
POLB,2022,ocean_going_vessels,PM10,85.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,PM10,7.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,PM10,10.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,PM10,19.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,PM10,5.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,PM2.5,78.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,PM2.5,6.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,PM2.5,9.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,PM2.5,17.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,PM2.5,5.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,DPM,45.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,DPM,7.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,DPM,8.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,DPM,19.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,DPM,5.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,NOx,3738.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,NOx,317.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,NOx,248.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,NOx,508.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,NOx,725.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,SOx,185.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,SOx,0.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,SOx,2.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,SOx,0.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,SOx,4.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,CO,345.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,CO,61.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,CO,1151.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,CO,123.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,CO,323.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,HC,146.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,HC,13.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,HC,40.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,HC,29.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,HC,40.000000,short_tons,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,ocean_going_vessels,CO2e,349871.000000,metric_tonnes,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,harbor_craft,CO2e,34671.000000,metric_tonnes,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,cargo_handling_equipment,CO2e,133039.000000,metric_tonnes,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,locomotives,CO2e,42886.000000,metric_tonnes,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLB,2022,heavy_duty_vehicles,CO2e,406301.000000,metric_tonnes,65,polb_2022_air_emissions_inventory.pdf,01282ed3b0d057b6cd1674072b6eaaa2b8152b5e21747c0412fff32c4078fa7e
POLA,2023,ocean_going_vessels,PM10,41.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,PM10,11.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,PM10,10.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,PM10,24.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,PM10,3.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,ocean_going_vessels,PM2.5,38.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,PM2.5,10.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,PM2.5,9.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,PM2.5,23.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,PM2.5,3.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,ocean_going_vessels,DPM,27.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,DPM,11.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,DPM,9.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,DPM,24.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,DPM,3.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,ocean_going_vessels,NOx,2258.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,NOx,482.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,NOx,329.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,NOx,659.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,NOx,350.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,ocean_going_vessels,SOx,76.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,SOx,1.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,SOx,2.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,SOx,1.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,SOx,3.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,ocean_going_vessels,CO,213.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,CO,96.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,CO,624.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,CO,159.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,CO,285.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,ocean_going_vessels,HC,106.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,harbor_craft,HC,27.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,cargo_handling_equipment,HC,79.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,locomotives,HC,38.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
POLA,2023,heavy_duty_vehicles,HC,35.000000,short_tons,85,pola_2023_air_emissions_inventory.pdf,3bd0c855d4d55fc9572da8d6fb3224cb468493445e1cfb7a531899a1346651de
