MMSI,Port,YearMonth,anchor_hours,berth_hours,manoeuvre_hours,transit_hours,unknown_hoteling_hours,total_mode_hours
256472000,LA_Long_Beach,2009-03,79.25,47.1,0.0,0.0,3.933333333333333,130.28333333333333
256613000,LA_Long_Beach,2009-03,7.583333333333334,0.0,0.0,0.0,0.8833333333333333,8.466666666666667
257497000,LA_Long_Beach,2009-03,0.48333333333333334,8.6,0.0,0.0,1.2,10.283333333333331
257615000,LA_Long_Beach,2009-03,0.5666666666666667,162.16666666666669,0.0,0.0,2.1666666666666665,164.9
257672000,LA_Long_Beach,2009-03,0.5833333333333334,20.583333333333332,0.0,0.0,1.2,22.366666666666664
259804000,LA_Long_Beach,2009-03,0.23333333333333334,22.7,0.0,0.0,0.7166666666666667,23.65
266283000,LA_Long_Beach,2009-03,3.6166666666666667,20.51666666666667,0.0,0.0,1.0166666666666666,25.150000000000002
271001045,LA_Long_Beach,2009-03,11.816666666666666,27.683333333333334,0.0,0.0,1.15,40.65
303279000,LA_Long_Beach,2009-03,0.0,49.550000000000004,0.0,0.0,1.6166666666666667,51.16666666666667
303294000,LA_Long_Beach,2009-03,65.71666666666667,82.48333333333333,0.0,0.0,6.233333333333333,154.4333333333333
303316000,LA_Long_Beach,2009-03,0.0,35.38333333333333,0.0,0.0,0.65,36.03333333333333
