lon,lat,pm25
-118.37593765534437,33.91140133179887,0.0112480143651445
-118.37846727346817,33.92016015103739,0.0112480143651445
-118.38099747928116,33.92891902872034,0.0112480143651445
-118.38352827298428,33.93767796463544,0.0112480143651445
-118.38605965477848,33.94643695857046,0.009777272632016717
-118.38859162486487,33.955196010312946,0.009777272632016717
-118.39112418344463,33.96395511965055,0.009777272632016717
-118.39365733071898,33.97271428637085,0.009777272632016717
-118.39619106688932,33.981473510261445,0.008255073419370328
-118.39872539215703,33.99023279110975,0.008255073419370328
-118.4012603067237,33.998992128703286,0.007633830721273833
-118.4037958107909,34.00775152282946,0.007633830721273833
-118.40633190456037,34.01651097327567,0.007485882453598852
-118.40886858823391,34.02527047982931,0.007485882453598852
-118.4114058620134,34.034030042277664,0.007485882453598852
-118.4139437261008,34.04278966040806,0.007485882453598852
-118.4164821806982,34.05154933400769,0.007306426604224377
-118.41902122600779,34.06030906286381,0.007306426604224377
-118.42156086223179,34.0690688467636,0.007306426604224377
-118.42410108957253,34.07782868549417,0.007306426604224377
-118.44189924924265,34.139149073982864,0.006294255836785333
-118.44444421281264,34.14790934369258,0.006294255836785333
-118.44698976932452,34.15666966631572,0.005991463477900466
-118.44953591898158,34.16543004163912,0.005991463477900466
-118.45208266198713,34.17419046944946,0.005991463477900466
-118.45462999854463,34.18295094953345,0.005991463477900466
-118.45717792885755,34.191711481677785,0.0059880462364636
-118.45972645312958,34.20047206566911,0.0059880462364636
-118.46227557156438,34.20923270129396,0.0059880462364636
-118.46482528436572,34.217993388338996,0.0059880462364636
-118.46737559173752,34.22675412659068,0.0059765284584352325
-118.46992649388378,34.23551491583551,0.0059765284584352325
-118.47247799100853,34.24427575585993,0.0049028053359058245
-118.47503008331599,34.25303664645039,0.0049028053359058245
-118.31139678265318,33.70663265015307,0.0790850325337892
-118.31642794567044,33.72414775457166,0.06734686405104301
-118.3214614409895,33.74166311186603,0.051400630400709274
-118.32649727020167,33.75917872034446,0.03990489183819067
-118.42262359170134,34.092020752054864,0.007156966541772971
-118.42770643513413,34.109541028039345,0.007156966541772971
-118.43279164620638,34.127061519545435,0.006294255836785333
-118.47355876485003,34.26723300569529,0.004141317027863343
-118.47866535787932,34.28475536011828,0.004141317027863343
-118.32500767582087,33.773362583423825,0.032269486029601994
-118.32752676641384,33.78212071023832,0.032269486029601994
-118.33004644125906,33.790878898904644,0.032269486029601994
-118.33256670055593,33.799637149211094,0.032269486029601994
-118.33508754450399,33.80839546094596,0.034355232388038566
-118.33760897330278,33.817153833897464,0.034355232388038566
-118.34013098715201,33.82591226785382,0.034355232388038566
-118.34265358625142,33.834670762603174,0.034355232388038566
-118.34517677080083,33.84342931793367,0.02633330621369636
-118.34770054100025,33.85218793363333,0.02633330621369636
-118.35022489704966,33.860946609490284,0.02633330621369636
-118.3527498391492,33.8697053452925,0.02633330621369636
-118.35527536749906,33.878464140828,0.01842023629810638
-118.35780148229956,33.887222995884656,0.01842023629810638
-118.3603281837511,33.89598191025044,0.01511151474494225
-118.3628554720541,33.90474088371314,0.01511151474494225
-118.36538334740919,33.91349991606069,0.0112480143651445
-118.36791181001698,33.92225900708081,0.0112480143651445
-118.37044086007822,33.93101815656126,0.0112480143651445
-118.37297049779379,33.939777364289775,0.0112480143651445
-118.37550072336455,33.94853663005408,0.009777272632016717
-118.37803153699156,33.957295953641754,0.009777272632016717
-118.38056293887593,33.96605533484045,0.009777272632016717
-118.3830949292188,33.97481477343775,0.009777272632016717
-118.38562750822152,33.983574269221165,0.008255073419370328
-118.38816067608543,33.992333821978185,0.008255073419370328
-118.39069443301197,34.00109343149633,0.007633830721273833
-118.39322877920274,34.00985309756301,0.007633830721273833
-118.39576371485938,34.018612819965576,0.007485882453598852
-118.39829924018362,34.027372598491425,0.007485882453598852
-118.40083535537723,34.036132432927886,0.007485882453598852
-118.4033720606422,34.04489232306222,0.007485882453598852
-118.40590935618049,34.05365226868167,0.007306426604224377
-118.40844724219423,34.06241226957345,0.007306426604224377
-118.41098571888557,34.071172325524756,0.007306426604224377
-118.4135247864568,34.079932436322714,0.007306426604224377
-118.43131482110265,34.141254729726654,0.006294255836785333
-118.43385862300586,34.15001527163046,0.006294255836785333
-118.43640301761349,34.1587758664635,0.005991463477900466
-118.43894800512878,34.16753651401261,0.005991463477900466
-118.44149358575498,34.17629721406451,0.005991463477900466
-118.44403975969544,34.18505796640587,0.005991463477900466
-118.44658652715366,34.19381877082343,0.0059880462364636
-118.44913388833317,34.20257962710371,0.0059880462364636
-118.45168184343757,34.21134053503341,0.0059880462364636
-118.45423039267064,34.22010149439903,0.0059880462364636
-118.45677953623617,34.228862504987134,0.0059765284584352325
-118.45932927433812,34.23762356658419,0.0059765284584352325
-118.46187960718042,34.24638467897663,0.0049028053359058245
-118.46443053496724,34.255145841950906,0.0049028053359058245
-118.28328658780738,33.64742159973788,0.12788447187644236
-118.29434873169086,33.70539087972543,0.13757096731991608
-118.29686200535755,33.71414877538049,0.13757096731991608
-118.29937586145017,33.72290673459555,0.1310253567683645
-118.30189030016736,33.731664757159216,0.1310253567683645
-118.30440532170782,33.7404228428601,0.09886855930541576
-118.30692092627035,33.749180991486625,0.09886855930541576
-118.30943711405388,33.75793920282739,0.06614133733802818
-118.31195388525741,33.76669747667078,0.06614133733802818
-118.31447124007997,33.775455812805234,0.032269486029601994
-118.31698917872073,33.7842142110191,0.032269486029601994
-118.31950770137895,33.792972671100756,0.032269486029601994
-118.322026808254,33.80173119283849,0.032269486029601994
-118.32454649954528,33.81048977602057,0.034355232388038566
-118.32706677545232,33.81924842043522,0.034355232388038566
-118.32958763617471,33.82800712587064,0.034355232388038566
-118.33210908191217,33.83676589211499,0.034355232388038566
-118.33967693121325,33.86304255358264,0.02633330621369636
-118.3422007190097,33.87180156094352,0.02633330621369636
-118.34472509282105,33.88056062805358,0.022100218866011184
-118.34725005284751,33.88931975470075,0.022100218866011184
-118.34977559928942,33.898078940672924,0.018009816557708946
-118.35230173234717,33.90683818575795,0.018009816557708946
-118.35482845222128,33.91559748974369,0.0112480143651445
-118.35735575911234,33.924356852417915,0.0112480143651445
-118.359883653221,33.933116273568366,0.0112480143651445
-118.36241213474808,33.94187575298277,0.0112480143651445
-118.3649412038944,33.95063529044886,0.009777272632016717
-118.36747086086093,33.95939488575419,0.009777272632016717
