Port,YearMonth,gap_threshold_h,MeanDwellDays_segmented,MedianDwellDays_segmented,UniqueCalls,UniqueVessels,correlation_with_primary_series
NY_NJ,2024-06,24,0.7621214420438958,0.032997685185185185,540,314,-0.4466991033842715
NY_NJ,2024-07,24,0.612233347386172,0.030659722222222224,593,343,-0.4466991033842715
NY_NJ,2024-08,24,0.6525563100429782,0.03373263888888889,586,337,-0.4466991033842715
NY_NJ,2024-09,24,0.7487432502200555,0.030555555555555555,547,319,-0.4466991033842715
NY_NJ,2024-10,24,0.7081158472803347,0.029565972222222223,478,276,-0.4466991033842715
NY_NJ,2024-11,24,0.6984792167906095,0.029519675925925925,508,300,-0.4466991033842715
NY_NJ,2024-12,24,0.6323676819212534,0.034027777777777775,539,315,-0.4466991033842715
NY_NJ,2025-01,24,1.14997361465872,0.03079861111111111,522,299,-0.4466991033842715
NY_NJ,2025-02,24,0.6159947960842522,0.030393518518518518,524,293,-0.4466991033842715
NY_NJ,2025-03,24,0.9178400376963651,0.0369212962962963,646,366,-0.4466991033842715
NY_NJ,2025-04,24,0.7106670059067689,0.030844907407407408,580,334,-0.4466991033842715
NY_NJ,2025-05,24,0.6509890404785317,0.030787037037037036,565,325,-0.4466991033842715
NY_NJ,2025-06,24,0.6490713851477741,0.2057465277777778,594,350,-0.4466991033842715
NY_NJ,2025-07,24,0.7403014846743294,0.03505787037037037,580,337,-0.4466991033842715
NY_NJ,2025-08,24,0.6537176731078905,0.031712962962962964,575,342,-0.4466991033842715
NY_NJ,2025-09,24,0.7165656350924209,0.041666666666666664,539,319,-0.4466991033842715
NY_NJ,2025-10,24,0.673452581369248,0.07019675925925926,528,323,-0.4466991033842715
NY_NJ,2025-11,24,1.0355093032671456,0.03419560185185185,526,326,-0.4466991033842715
NY_NJ,2025-12,24,0.5741317804393462,0.030549768518518518,494,300,-0.4466991033842715
NY_NJ,2008-12,48,22.16226851851852,1.0569444444444445,9,6,-0.4286786154278068
NY_NJ,2009-01,48,1.4649223210364515,0.8388888888888889,506,373,-0.4286786154278068
NY_NJ,2009-02,48,1.4892868117010816,0.85,452,347,-0.4286786154278068
NY_NJ,2009-03,48,1.307401978204217,0.8145833333333333,469,364,-0.4286786154278068
NY_NJ,2009-04,48,1.412089201877934,0.8454861111111112,426,331,-0.4286786154278068
NY_NJ,2009-05,48,1.1753744391660068,0.8645833333333334,421,331,-0.4286786154278068
NY_NJ,2009-06,48,1.132385361552028,0.66875,63,61,-0.4286786154278068
NY_NJ,2009-07,48,1.404299216228677,0.8506944444444444,482,364,-0.4286786154278068
NY_NJ,2009-08,48,2.0035668530165385,0.8777777777777778,477,362,-0.4286786154278068
NY_NJ,2009-09,48,1.4088616805871932,0.85,439,329,-0.4286786154278068
NY_NJ,2009-10,48,1.5623845229055937,0.9152777777777777,439,341,-0.4286786154278068
NY_NJ,2009-11,48,1.54030291603821,0.8940972222222223,442,339,-0.4286786154278068
NY_NJ,2009-12,48,1.3404685935935938,0.8843749999999999,444,341,-0.4286786154278068
NY_NJ,2010-01,48,1.8421116363211951,0.8756944444444444,476,335,-0.4286786154278068
NY_NJ,2010-02,48,1.6832436118288832,0.9173611111111111,387,291,-0.4286786154278068
NY_NJ,2010-03,48,1.527354260089686,0.9041666666666667,446,323,-0.4286786154278068
NY_NJ,2010-04,48,1.6011384587020647,0.8638888888888889,452,338,-0.4286786154278068
NY_NJ,2010-05,48,1.8109117944824096,0.8909722222222223,439,339,-0.4286786154278068
NY_NJ,2010-06,48,1.6433216805240614,0.9055555555555556,441,343,-0.4286786154278068
NY_NJ,2010-07,48,1.4896617383512545,0.9649305555555556,496,371,-0.4286786154278068
NY_NJ,2010-08,48,1.442956979755179,0.9291666666666667,472,356,-0.4286786154278068
NY_NJ,2010-09,48,1.2590923406399597,0.9347222222222222,441,340,-0.4286786154278068
NY_NJ,2010-11,48,1.776154214559387,0.8784722222222222,435,340,-0.4286786154278068
NY_NJ,2010-12,48,1.0966493855606758,0.8854166666666666,434,338,-0.4286786154278068
NY_NJ,2011-01,48,1.905381556052697,0.9333333333333333,447,341,-0.4286786154278068
NY_NJ,2011-02,48,1.5817761479591836,0.9083333333333333,392,305,-0.4286786154278068
NY_NJ,2011-03,48,1.548855021128511,0.9173611111111111,447,350,-0.4286786154278068
NY_NJ,2011-04,48,1.4329329329329328,0.9798611111111111,444,347,-0.4286786154278068
NY_NJ,2011-05,48,1.5409368635437883,0.9347222222222222,491,377,-0.4286786154278068
NY_NJ,2011-06,48,1.3515940311208363,0.9111111111111111,457,345,-0.4286786154278068
NY_NJ,2011-07,48,1.4142527173913042,0.9024305555555556,460,352,-0.4286786154278068
NY_NJ,2011-08,48,1.2326650652870164,0.9430555555555555,451,352,-0.4286786154278068
NY_NJ,2011-09,48,1.794663822319051,0.9493055555555555,459,355,-0.4286786154278068
NY_NJ,2011-10,48,1.2374656862745097,0.9270833333333334,425,330,-0.4286786154278068
NY_NJ,2011-11,48,1.3319133986928104,0.8888888888888888,425,340,-0.4286786154278068
NY_NJ,2011-12,48,1.284767402945114,0.9055555555555556,415,337,-0.4286786154278068
NY_NJ,2012-01,48,1.4579651116153283,0.8577025462962963,404,307,-0.4286786154278068
NY_NJ,2012-02,48,1.5286591739766082,0.8675289351851851,380,309,-0.4286786154278068
NY_NJ,2012-03,48,1.1755880272633745,0.8939583333333334,432,335,-0.4286786154278068
NY_NJ,2012-04,48,1.5829771911391297,0.9183564814814815,423,327,-0.4286786154278068
NY_NJ,2012-05,48,1.5050708185354302,0.907326388888889,438,331,-0.4286786154278068
NY_NJ,2012-06,48,1.429759557102249,0.9764351851851852,443,340,-0.4286786154278068
NY_NJ,2012-07,48,1.2294432896615437,0.971724537037037,441,337,-0.4286786154278068
NY_NJ,2012-08,48,1.4670143486067844,1.0290335648148148,428,339,-0.4286786154278068
NY_NJ,2012-09,48,1.5783033369555375,0.9310185185185185,409,318,-0.4286786154278068
NY_NJ,2012-10,48,1.3941915643841516,0.959369212962963,344,277,-0.4286786154278068
NY_NJ,2012-11,48,1.5286106248054776,0.9303356481481482,357,285,-0.4286786154278068
NY_NJ,2012-12,48,1.0837346454494696,0.9374189814814815,398,320,-0.4286786154278068
NY_NJ,2013-01,48,1.9617930242272346,0.9042245370370371,399,325,-0.4286786154278068
NY_NJ,2013-02,48,1.167737788701623,0.877193287037037,356,288,-0.4286786154278068
NY_NJ,2013-03,48,1.326332561728395,0.9075752314814816,390,319,-0.4286786154278068
NY_NJ,2013-04,48,1.2057952023084728,0.8473263888888889,438,337,-0.4286786154278068
NY_NJ,2013-05,48,1.2583956830929486,0.8901909722222223,416,329,-0.4286786154278068
NY_NJ,2013-06,48,1.1198509801884178,0.9868287037037037,401,312,-0.4286786154278068
NY_NJ,2013-07,48,1.409750502271139,1.0365856481481481,424,323,-0.4286786154278068
NY_NJ,2013-08,48,1.1429321636841168,0.9431192129629629,416,330,-0.4286786154278068
NY_NJ,2013-09,48,1.3538510185185186,0.9608217592592593,375,290,-0.4286786154278068
NY_NJ,2013-10,48,1.496275864197531,0.9777893518518519,375,315,-0.4286786154278068
NY_NJ,2013-11,48,1.3723840020576132,0.972193287037037,360,287,-0.4286786154278068
NY_NJ,2013-12,48,1.1200725581219806,0.8649479166666667,368,296,-0.4286786154278068
NY_NJ,2013-12,48,1.8153163580246912,1.3575810185185184,6,6,-0.4286786154278068
NY_NJ,2014-01,48,1.4402844982078853,0.9581481481481482,403,300,-0.4286786154278068
NY_NJ,2014-02,48,1.430636322463768,0.9936516203703705,368,293,-0.4286786154278068
NY_NJ,2014-03,48,1.3073844761037383,0.989375,427,329,-0.4286786154278068
NY_NJ,2014-04,48,1.3106826032763532,0.9137500000000001,390,307,-0.4286786154278068
NY_NJ,2014-05,48,1.4990643684603886,0.9350578703703704,446,351,-0.4286786154278068
NY_NJ,2014-06,48,1.478190960985257,0.9218113425925927,412,320,-0.4286786154278068
NY_NJ,2014-07,48,1.2925247579714008,0.9467592592592593,417,320,-0.4286786154278068
NY_NJ,2014-08,48,1.234228251105583,0.9280787037037037,402,313,-0.4286786154278068
NY_NJ,2014-09,48,1.2412051250812215,0.9128935185185185,399,306,-0.4286786154278068
NY_NJ,2014-10,48,1.145886475447879,0.8682291666666667,399,309,-0.4286786154278068
NY_NJ,2014-11,48,0.8917272978253484,0.48239583333333336,327,264,-0.4286786154278068
NY_NJ,2014-12,48,1.2455770581007548,0.8698148148148148,422,320,-0.4286786154278068
NY_NJ,2015-01,48,1.2701121913580247,0.9261631944444444,300,235,-0.4286786154278068
NY_NJ,2015-02,48,1.3032145383230453,0.9643171296296296,288,212,-0.4286786154278068
NY_NJ,2015-03,48,1.1103399839467951,0.8253125,323,234,-0.4286786154278068
NY_NJ,2015-04,48,1.2755773180751173,0.9617824074074074,284,225,-0.4286786154278068
NY_NJ,2015-05,48,1.161676684881603,0.8939351851851852,305,237,-0.4286786154278068
NY_NJ,2015-06,48,1.0954930637351132,0.9749537037037037,283,229,-0.4286786154278068
NY_NJ,2015-07,48,1.0982027334677913,0.9558101851851852,303,241,-0.4286786154278068
NY_NJ,2015-08,48,1.0874211006781431,0.9675462962962963,284,234,-0.4286786154278068
NY_NJ,2015-09,48,1.198257853835979,0.8521238425925926,280,229,-0.4286786154278068
NY_NJ,2015-10,48,1.113842513588674,0.9465625,293,245,-0.4286786154278068
NY_NJ,2015-11,48,0.9581874832259795,0.6469212962962962,276,215,-0.4286786154278068
NY_NJ,2015-12,48,1.1087355861902797,0.8867939814814815,269,221,-0.4286786154278068
NY_NJ,2016-01,48,1.2519877865190365,0.9450694444444444,286,226,-0.4286786154278068
NY_NJ,2016-02,48,1.1804986218154572,0.9027777777777778,173,140,-0.4286786154278068
NY_NJ,2016-03,48,1.0626496056241428,0.855943287037037,162,134,-0.4286786154278068
NY_NJ,2016-04,48,1.1727108134920634,0.8324016203703704,182,149,-0.4286786154278068
NY_NJ,2016-05,48,1.4177805989583334,0.9217939814814815,320,248,-0.4286786154278068
NY_NJ,2016-06,48,1.4814112864998104,0.9928819444444444,293,231,-0.4286786154278068
NY_NJ,2016-07,48,1.0693925307636627,1.0239814814814814,307,234,-0.4286786154278068
NY_NJ,2016-08,48,1.1481195807011024,0.9852893518518518,299,224,-0.4286786154278068
NY_NJ,2016-09,48,1.1548704083181542,0.9097627314814816,244,191,-0.4286786154278068
NY_NJ,2016-10,48,1.2478672573435505,0.8734490740740741,290,219,-0.4286786154278068
NY_NJ,2016-11,48,1.2695320358939186,0.9418402777777778,243,192,-0.4286786154278068
NY_NJ,2016-12,48,1.0504128401360544,0.836087962962963,245,194,-0.4286786154278068
NY_NJ,2017-01,48,1.190815921900161,0.8770891203703703,230,177,-0.4286786154278068
NY_NJ,2017-02,48,1.2348133435342123,0.8628356481481481,236,179,-0.4286786154278068
NY_NJ,2017-03,48,1.0981466176920724,0.9349942129629629,242,187,-0.4286786154278068
NY_NJ,2017-04,48,1.2107629401942925,0.9308506944444445,244,186,-0.4286786154278068
NY_NJ,2017-05,48,1.173494715234102,0.8378472222222222,265,194,-0.4286786154278068
NY_NJ,2017-06,48,1.2990375514403294,1.0698958333333333,225,173,-0.4286786154278068
NY_NJ,2017-07,48,1.2872902077497665,1.0230555555555556,238,184,-0.4286786154278068
NY_NJ,2017-08,48,1.1655150462962962,0.9651851851851851,250,190,-0.4286786154278068
NY_NJ,2017-09,48,1.2753317036206608,1.0733680555555556,223,171,-0.4286786154278068
NY_NJ,2017-10,48,1.3404503414613709,0.9866898148148148,221,176,-0.4286786154278068
NY_NJ,2017-11,48,1.3069281330749354,0.9964004629629629,215,174,-0.4286786154278068
NY_NJ,2017-12,48,1.1986853387188208,0.9485011574074074,196,162,-0.4286786154278068
NY_NJ,2018-01,48,2.550821908026278,1.0337037037037038,389,300,-0.4286786154278068
NY_NJ,2018-02,48,1.1563491117246765,0.95109375,332,277,-0.4286786154278068
NY_NJ,2018-03,48,1.0817074484456755,0.868287037037037,361,286,-0.4286786154278068
NY_NJ,2018-04,48,1.1232003098966175,0.9507986111111111,369,294,-0.4286786154278068
NY_NJ,2018-05,48,1.1484823722610045,0.9770949074074073,382,305,-0.4286786154278068
NY_NJ,2018-06,48,0.9931444469537288,0.8669328703703704,369,292,-0.4286786154278068
NY_NJ,2018-07,48,1.2430799252418645,0.9781365740740741,379,301,-0.4286786154278068
NY_NJ,2018-08,48,1.1129563572719061,0.9583680555555556,410,319,-0.4286786154278068
NY_NJ,2018-09,48,1.782614362111419,0.8852777777777778,361,289,-0.4286786154278068
NY_NJ,2018-10,48,1.266119880243764,0.9285358796296297,392,306,-0.4286786154278068
NY_NJ,2018-11,48,1.0045419771906052,0.9083159722222223,328,251,-0.4286786154278068
NY_NJ,2018-12,48,0.982240004492363,0.8484259259259259,371,280,-0.4286786154278068
NY_NJ,2019-01,48,1.1768811069235063,0.7609085648148148,398,291,-0.4286786154278068
NY_NJ,2019-02,48,1.4570092049527532,0.8501273148148148,341,252,-0.4286786154278068
NY_NJ,2019-03,48,1.1146031746031746,0.8940509259259259,343,261,-0.4286786154278068
NY_NJ,2019-04,48,1.1424331387546967,0.9767013888888889,345,275,-0.4286786154278068
NY_NJ,2019-05,48,1.1671546641600163,0.9434837962962963,362,292,-0.4286786154278068
NY_NJ,2019-06,48,1.2103513389482776,0.899050925925926,343,262,-0.4286786154278068
NY_NJ,2019-07,48,1.2098309511561827,0.8839930555555555,378,293,-0.4286786154278068
NY_NJ,2019-08,48,1.280078964527908,0.9913078703703704,355,275,-0.4286786154278068
NY_NJ,2019-09,48,1.1523418326082107,0.9019444444444444,332,258,-0.4286786154278068
NY_NJ,2019-10,48,1.2823980460239652,0.9706423611111111,340,269,-0.4286786154278068
NY_NJ,2019-11,48,1.352764682751662,0.9243229166666667,312,244,-0.4286786154278068
NY_NJ,2019-12,48,1.1583661922371289,0.8890625,323,255,-0.4286786154278068
NY_NJ,2020-01,48,1.2567041122004359,0.8862847222222222,323,250,-0.4286786154278068
NY_NJ,2020-02,48,1.604461224700537,0.893425925925926,269,205,-0.4286786154278068
NY_NJ,2020-03,48,1.150614794481982,0.8916956018518518,296,229,-0.4286786154278068
NY_NJ,2020-04,48,1.0716229989146655,0.9339699074074074,273,220,-0.4286786154278068
NY_NJ,2020-05,48,1.020164100945351,0.8978414351851851,286,224,-0.4286786154278068
NY_NJ,2020-06,48,1.0195292692020879,0.8479687499999999,298,223,-0.4286786154278068
NY_NJ,2020-09,48,1.506470909342178,0.9478240740740741,335,251,-0.4286786154278068
NY_NJ,2020-10,48,1.010918370150566,0.8672337962962963,337,258,-0.4286786154278068
NY_NJ,2020-11,48,1.131569881071191,0.929994212962963,334,245,-0.4286786154278068
NY_NJ,2020-12,48,0.985874356627401,0.7561458333333333,349,245,-0.4286786154278068
NY_NJ,2021-01,48,0.9880888973836222,0.7384606481481482,327,238,-0.4286786154278068
NY_NJ,2021-02,48,0.8975492092344022,0.5961863425925926,298,219,-0.4286786154278068
NY_NJ,2021-03,48,1.0143100434618293,0.7110821759259259,392,285,-0.4286786154278068
NY_NJ,2021-04,48,1.0216058121374387,0.9364930555555555,415,301,-0.4286786154278068
NY_NJ,2021-05,48,1.0979567691274041,0.8742592592592593,441,330,-0.4286786154278068
NY_NJ,2021-06,48,1.0688355338363054,0.8217245370370371,405,309,-0.4286786154278068
NY_NJ,2021-07,48,0.9226260119740158,0.4099710648148148,382,283,-0.4286786154278068
NY_NJ,2021-08,48,0.9838066171266809,0.6562847222222222,471,339,-0.4286786154278068
NY_NJ,2021-09,48,1.2314421822390573,0.8263368055555556,440,329,-0.4286786154278068
NY_NJ,2021-10,48,0.8916791266575218,0.49039351851851853,405,302,-0.4286786154278068
NY_NJ,2021-11,48,1.1195417245370372,0.6925925925925926,400,300,-0.4286786154278068
NY_NJ,2021-12,48,0.9290961795128462,0.5153819444444445,444,313,-0.4286786154278068
NY_NJ,2022-01,48,0.9985121742112483,0.5761342592592592,405,296,-0.4286786154278068
NY_NJ,2022-02,48,1.2461226249035493,0.8594039351851852,384,280,-0.4286786154278068
NY_NJ,2022-03,48,1.1263613153594771,0.7388078703703704,442,314,-0.4286786154278068
NY_NJ,2022-04,48,1.280191296728972,0.7044386574074074,428,313,-0.4286786154278068
NY_NJ,2022-05,48,1.087645330335879,0.4194212962962963,451,321,-0.4286786154278068
NY_NJ,2022-06,48,0.9134024830675583,0.46109953703703704,432,318,-0.4286786154278068
NY_NJ,2022-07,48,1.0043404345372462,0.5172685185185185,443,316,-0.4286786154278068
NY_NJ,2022-08,48,1.0212649225483343,0.7119097222222223,477,351,-0.4286786154278068
NY_NJ,2022-09,48,0.992921512826858,0.5580324074074074,449,320,-0.4286786154278068
NY_NJ,2022-10,48,0.9867521587598835,0.6393981481481481,445,319,-0.4286786154278068
NY_NJ,2022-11,48,1.0591767631993696,0.8039699074074074,423,306,-0.4286786154278068
NY_NJ,2022-12,48,0.9513765980716956,0.7749594907407407,436,319,-0.4286786154278068
NY_NJ,2023-01,48,1.2228939043209877,0.8680324074074074,450,333,-0.4286786154278068
NY_NJ,2023-02,48,1.1003206699346406,0.8648611111111111,391,302,-0.4286786154278068
NY_NJ,2024-01,48,1.7289770340363513,0.9050231481481481,432,311,-0.4286786154278068
NY_NJ,2024-02,48,1.3577119150800416,0.9250694444444445,391,293,-0.4286786154278068
NY_NJ,2024-03,48,1.191213390398792,0.7724884259259259,417,305,-0.4286786154278068
NY_NJ,2024-04,48,1.6265477644890263,0.9085185185185185,432,321,-0.4286786154278068
NY_NJ,2024-05,48,1.3173598570353648,0.8508564814814815,443,325,-0.4286786154278068
NY_NJ,2024-06,48,1.2990548304328426,0.821412037037037,415,308,-0.4286786154278068
NY_NJ,2024-07,48,1.1354460169557743,0.7375405092592593,474,337,-0.4286786154278068
NY_NJ,2024-08,48,1.2833081309122976,0.783761574074074,462,331,-0.4286786154278068
NY_NJ,2024-09,48,1.455880824201495,0.6382060185185185,436,311,-0.4286786154278068
NY_NJ,2024-10,48,1.1744205435109907,0.8277083333333334,369,273,-0.4286786154278068
NY_NJ,2024-11,48,1.3298146945646945,0.8264351851851852,385,293,-0.4286786154278068
NY_NJ,2024-12,48,1.105072074915825,0.8316840277777777,418,309,-0.4286786154278068
NY_NJ,2025-01,48,1.947132005215239,0.810775462962963,419,299,-0.4286786154278068
NY_NJ,2025-02,48,1.2075121771895965,0.9071759259259259,403,290,-0.4286786154278068
NY_NJ,2025-03,48,1.7535853806994246,0.7941782407407407,502,360,-0.4286786154278068
NY_NJ,2025-04,48,1.3037208949920576,0.8678356481481482,443,328,-0.4286786154278068
NY_NJ,2025-05,48,1.1930689921243083,0.8771064814814815,435,316,-0.4286786154278068
NY_NJ,2025-06,48,1.300849002849003,0.8736111111111111,455,343,-0.4286786154278068
NY_NJ,2025-07,48,1.449535213723998,0.8728877314814815,438,331,-0.4286786154278068
NY_NJ,2025-08,48,1.345053246025706,0.9275925925925926,438,337,-0.4286786154278068
NY_NJ,2025-09,48,1.1674148116072192,0.9077893518518518,433,314,-0.4286786154278068
NY_NJ,2025-10,48,1.2389087145969497,0.8461111111111111,425,320,-0.4286786154278068
NY_NJ,2025-11,48,1.7388482370917715,0.8599305555555555,406,317,-0.4286786154278068
NY_NJ,2025-12,48,1.12179554720503,0.8416666666666667,377,296,-0.4286786154278068
Savannah,2008-12,12,3.7372685185185186,0.3013888888888889,3,3,0.48107441684487784
Savannah,2009-01,12,1.0884140316205533,0.8048611111111111,253,210,0.48107441684487784
Savannah,2009-02,12,1.2551582365948037,0.8486111111111111,201,189,0.48107441684487784
Savannah,2009-03,12,1.0700484496124032,0.7729166666666667,215,200,0.48107441684487784
Savannah,2009-04,12,1.2473822324628778,0.7756944444444445,217,202,0.48107441684487784
Savannah,2009-05,12,1.1570789539539539,0.7857638888888889,222,210,0.48107441684487784
Savannah,2009-06,12,0.8546401515151515,0.8086805555555555,22,22,0.48107441684487784
Savannah,2009-07,12,0.9820821360153257,0.7625,232,218,0.48107441684487784
Savannah,2009-08,12,1.0202800829875518,0.7722222222222223,241,217,0.48107441684487784
Savannah,2009-09,12,0.9804961211211211,0.7618055555555555,222,202,0.48107441684487784
Savannah,2009-10,12,1.018481820234869,0.7743055555555556,246,221,0.48107441684487784
Savannah,2009-11,12,1.1291168261562998,0.8229166666666666,209,198,0.48107441684487784
Savannah,2009-12,12,1.263091085271318,0.84375,215,203,0.48107441684487784
Savannah,2010-01,12,0.9423752258355916,0.8114583333333334,246,203,0.48107441684487784
Savannah,2010-02,12,1.1579255861365954,0.8659722222222223,218,192,0.48107441684487784
Savannah,2010-03,12,1.2676177536231883,0.8513888888888889,230,210,0.48107441684487784
Savannah,2010-04,12,1.3431309703368528,0.8180555555555555,221,207,0.48107441684487784
Savannah,2010-05,12,1.1939316690107828,0.8902777777777777,237,219,0.48107441684487784
Savannah,2010-06,12,1.0634756657483928,0.8309027777777778,242,215,0.48107441684487784
Savannah,2010-07,12,1.0860294117647058,0.8121527777777777,272,240,0.48107441684487784
Savannah,2010-08,12,1.1355665053019826,0.8083333333333333,241,226,0.48107441684487784
Savannah,2010-09,12,1.0183942395264116,0.8041666666666667,244,222,0.48107441684487784
Savannah,2010-11,12,0.9029569003527337,0.7444444444444445,252,217,0.48107441684487784
Savannah,2010-12,12,1.134863416320885,0.7881944444444444,241,217,0.48107441684487784
