Port,YearMonth,UniqueVessels,MeanDwellDays,MedianDwellDays,StdDwellDays,MinDwellDays,MaxDwellDays,TotalObservations,AvgVesselLength,PortName
Savannah,2012-06,237,1.6563035239881232,0.7874421296296297,3.6143413480501767,0.04009259259259259,28.565821759259258,162186,242.78902953586498,Savannah
Savannah,2012-07,238,1.6049581290849673,0.82875,3.509721205762624,0.002916666666666667,28.520243055555557,160900,244.19747899159663,Savannah
Savannah,2012-09,233,1.6929706624543,0.8263541666666666,3.3966792822691647,0.0045138888888888885,29.437326388888888,170818,243.1931330472103,Savannah
Savannah,2012-10,212,1.3840074139587701,0.8511226851851852,2.6052896165944195,0.05704861111111111,24.317870370370372,142967,245.85849056603774,Savannah
Savannah,2012-08,233,1.714729226275632,0.8150925925925926,3.8342528415292283,0.033368055555555554,28.72337962962963,167996,247.84549356223175,Savannah
Savannah,2012-11,201,1.4964109429703336,0.8047685185185185,3.0844673866966454,0.02880787037037037,28.694166666666668,147601,247.2636815920398,Savannah
Savannah,2012-12,217,1.5386773553507425,0.9696759259259259,2.288344810060018,0.06515046296296297,23.08392361111111,180150,242.80184331797236,Savannah
Savannah,2013-02,190,1.4593803606237816,0.8754108796296296,2.563677855745473,0.0724537037037037,21.559907407407408,140003,252.19473684210527,Savannah
Savannah,2013-01,195,1.55565378679962,0.8512731481481481,3.159208207724395,0.009259259259259259,28.26824074074074,143208,247.56410256410257,Savannah
Savannah,2013-03,201,1.8118285309563293,0.865462962962963,3.652893565748757,0.0062268518518518515,28.192280092592593,155244,243.85572139303483,Savannah
Savannah,2013-04,201,1.2565062419384558,0.8411342592592592,2.127341104960445,0.01716435185185185,22.971296296296295,142857,249.38308457711443,Savannah
Savannah,2013-07,203,1.37463282247765,0.7975694444444444,2.7523145985012984,0.019965277777777776,25.096840277777776,146528,250.83743842364532,Savannah
Savannah,2013-06,227,1.382114537444934,0.8480092592592593,2.260508347432107,0.17907407407407408,20.95275462962963,168764,244.97797356828193,Savannah
Savannah,2013-05,210,1.4651824294532627,0.8516898148148149,2.9087650918116585,0.23828703703703705,28.569375,151133,242.1904761904762,Savannah
Savannah,2013-08,218,1.4472053920319403,0.8079571759259259,2.615501469647321,0.05255787037037037,21.76994212962963,171888,248.11926605504587,Savannah
Savannah,2013-09,195,1.1652969491927825,0.8059953703703704,1.7498670621857504,0.035659722222222225,22.22201388888889,135782,254.16410256410256,Savannah
Savannah,2013-11,208,1.2490315616096868,0.8096527777777778,1.8679330151819438,0.017534722222222222,22.969479166666666,154285,241.9471153846154,Savannah
Savannah,2013-12,186,1.1798460523695737,0.8402083333333333,1.071663273083203,0.07613425925925926,9.909050925925927,126828,246.75806451612902,Savannah
Savannah,2014-01,206,1.6514461412261776,0.9536747685185185,3.233741902397383,0.011689814814814814,28.913576388888888,153119,242.97087378640776,Savannah
Savannah,2013-10,215,1.2490240633074936,0.8663310185185186,2.0642115660468345,0.04438657407407407,27.088020833333335,158553,250.08837209302325,Savannah
Savannah,2014-02,191,1.3673903189839054,0.983738425925926,2.124611189345192,0.02847222222222222,27.102685185185184,133386,244.32984293193718,Savannah
Savannah,2014-03,214,1.3989883502076843,0.933420138888889,2.3684532324673184,0.07760416666666667,30.091875,149653,244.49065420560748,Savannah
Savannah,2014-04,202,1.6610008709204254,0.8868171296296297,3.3137835239056304,0.015347222222222222,28.64699074074074,150995,245.5049504950495,Savannah
Savannah,2014-06,214,1.2942488209588092,0.8248148148148149,1.5895135976987542,0.08043981481481481,17.28128472222222,163369,243.07476635514018,Savannah
Savannah,2014-05,232,1.5429485452586207,0.8381944444444445,3.33021400059073,0.03809027777777778,28.66082175925926,166521,248.38793103448276,Savannah
Savannah,2014-07,225,1.5085408436213994,0.9012268518518518,2.9460698332729462,0.011944444444444445,28.453819444444445,165056,246.5688888888889,Savannah
Savannah,2014-11,7,0.05042989417989418,0.010775462962962962,0.07791708714797872,0.0,0.21436342592592592,73,260.14285714285717,Savannah
Savannah,2014-10,2,0.0065451388888888885,0.0065451388888888885,0.009256224184282236,0.0,0.013090277777777777,5,246.5,Savannah
Savannah,2014-08,157,1.0093592238735551,0.764988425925926,1.1197654616971304,0.0,7.844456018518518,62612,246.28025477707007,Savannah
NY_NJ,2009-02,361,3.316572406894429,1.0791666666666666,5.909941239307785,0.013888888888888888,27.999305555555555,267385,215.36288088642658,NY_NJ
NY_NJ,2009-03,384,3.618721064814815,1.031597222222222,6.575677379891041,0.015277777777777777,30.99652777777778,235727,214.984375,NY_NJ
NY_NJ,2009-01,376,3.786190528959811,1.1104166666666666,6.85153566131826,0.002777777777777778,30.999305555555555,376051,218.70212765957447,NY_NJ
Savannah,2014-12,216,1.5699789951989027,1.0048842592592593,2.0777549138524187,0.2696527777777778,21.351458333333333,185323,240.13888888888889,Savannah
NY_NJ,2009-06,73,1.0618150684931507,0.71875,1.1610308991139107,0.016666666666666666,3.9993055555555554,30538,187.02739726027397,NY_NJ
NY_NJ,2009-05,346,3.380118015414258,1.0027777777777778,6.733275648999611,0.008333333333333333,30.999305555555555,268221,221.10404624277456,NY_NJ
NY_NJ,2009-04,339,3.7330076204523106,1.051388888888889,6.659360392275923,0.016666666666666666,29.99861111111111,220820,220.905604719764,NY_NJ
NY_NJ,2009-07,364,4.129115155677656,1.0711805555555556,7.127840539303283,0.018055555555555554,30.249305555555555,243915,219.12637362637363,NY_NJ
NY_NJ,2009-08,371,4.189298817011081,1.0805555555555555,7.085891851908078,0.016666666666666666,30.997916666666665,263480,218.83827493261455,NY_NJ
NY_NJ,2009-09,348,4.184993614303959,1.082986111111111,7.08323637677981,0.004861111111111111,29.999305555555555,298780,219.23563218390805,NY_NJ
NY_NJ,2009-10,353,4.097631413282971,1.10625,7.285610759267896,0.015277777777777777,30.999305555555555,331580,220.28895184135976,NY_NJ
NY_NJ,2009-11,354,3.9263594632768366,1.0770833333333334,7.013400918427142,0.017361111111111112,29.999305555555555,293700,216.24011299435028,NY_NJ
NY_NJ,2009-12,353,3.904725369845767,1.1104166666666666,7.2019421521758336,0.013194444444444444,30.999305555555555,346335,216.86968838526911,NY_NJ
NY_NJ,2010-02,311,3.6380805644873164,1.1618055555555555,5.972077425757397,0.00625,27.9375,223243,219.4694533762058,NY_NJ
NY_NJ,2010-01,335,4.220966003316749,1.1444444444444444,7.149309651071978,0.018055555555555554,30.997916666666665,279418,216.0686567164179,NY_NJ
NY_NJ,2010-04,347,3.9637207813000317,1.1291666666666667,6.820866126723117,0.016666666666666666,29.999305555555555,244825,217.9971181556196,NY_NJ
NY_NJ,2010-03,341,4.542185972629521,1.1215277777777777,7.652057875769349,0.01597222222222222,30.99652777777778,262188,218.69794721407624,NY_NJ
NY_NJ,2010-05,350,4.227630952380952,1.1055555555555556,7.310520631330843,0.016666666666666666,30.999305555555555,255947,221.15142857142857,NY_NJ
NY_NJ,2010-06,359,3.931335112968121,1.1208333333333333,7.151520845366233,0.01597222222222222,29.999305555555555,317177,221.5933147632312,NY_NJ
NY_NJ,2010-08,365,4.189343607305936,1.1805555555555556,7.160705882095194,0.018055555555555554,30.999305555555555,273386,218.76438356164383,NY_NJ
NY_NJ,2010-07,388,4.224083619702176,1.1881944444444446,7.229933441515936,0.0006944444444444445,30.99861111111111,318916,219.63917525773195,NY_NJ
NY_NJ,2010-11,340,3.596043709150327,1.0697916666666667,6.639657881061621,0.01597222222222222,29.99861111111111,198289,226.13529411764705,NY_NJ
NY_NJ,2010-09,350,3.927859126984127,1.2302083333333333,6.747566733161987,0.018055555555555554,29.96736111111111,276751,221.59142857142857,NY_NJ
NY_NJ,2011-01,341,3.786996985988921,1.1826388888888888,6.476768676351052,0.018055555555555554,30.999305555555555,259937,225.60997067448682,NY_NJ
NY_NJ,2010-12,347,3.945529138648735,1.1534722222222222,6.980317934300545,0.018055555555555554,30.98402777777778,265156,222.14697406340056,NY_NJ
NY_NJ,2011-02,324,3.3587555727023317,1.1385416666666668,5.844577367001454,0.016666666666666666,27.99652777777778,195851,224.7716049382716,NY_NJ
NY_NJ,2011-03,371,3.649895178197065,1.13125,6.498699137158328,0.017361111111111112,30.915277777777778,240937,221.0943396226415,NY_NJ
NY_NJ,2011-04,362,3.776480969920197,1.1618055555555555,6.597230224035276,0.016666666666666666,29.99861111111111,241647,224.1878453038674,NY_NJ
NY_NJ,2011-05,392,4.014110331632653,1.1795138888888888,6.634427363533246,0.004166666666666667,30.99652777777778,279972,218.66836734693877,NY_NJ
NY_NJ,2011-06,356,3.708469881398252,1.1729166666666666,6.188253277047288,0.0,29.822222222222223,257111,219.20224719101122,NY_NJ
NY_NJ,2011-07,364,3.736450702075702,1.145486111111111,6.578532599466891,0.0125,30.92361111111111,223392,217.98076923076923,NY_NJ
NY_NJ,2011-08,368,3.2215466485507247,1.1479166666666667,6.033212778047765,0.014583333333333334,30.999305555555555,202105,218.69021739130434,NY_NJ
NY_NJ,2011-09,373,3.6468833780160854,1.1791666666666667,6.503831871820132,0.017361111111111112,29.999305555555555,243201,217.98927613941018,NY_NJ
NY_NJ,2011-10,346,3.8298089274245344,1.1232638888888888,6.790808542488693,0.0006944444444444445,30.99861111111111,217487,222.34682080924856,NY_NJ
NY_NJ,2011-11,354,3.175453154425612,1.0725694444444445,5.942333658458606,0.015277777777777777,29.99861111111111,189563,220.13276836158192,NY_NJ
NY_NJ,2011-12,347,3.4299291546589816,1.1284722222222223,6.327280380006579,0.011111111111111112,30.615972222222222,190881,222.37752161383284,NY_NJ
NY_NJ,2012-01,307,3.5679524445047655,1.0982175925925926,6.041470419770372,0.0078125,27.163055555555555,154362,220.75244299674267,NY_NJ
NY_NJ,2012-02,322,3.1372516606280194,1.059074074074074,5.744654098401397,0.01673611111111111,28.999351851851852,158570,222.98136645962734,NY_NJ
NY_NJ,2012-03,345,3.899173275630703,1.1391087962962962,6.773791902542511,0.019016203703703705,30.775462962962962,161477,222.09855072463768,NY_NJ
NY_NJ,2012-04,338,3.8310680678829714,1.1398032407407408,6.335183851666297,0.00636574074074074,29.99355324074074,208326,225.24556213017752,NY_NJ
NY_NJ,2012-05,345,4.218617149758454,1.1214930555555556,7.177562514822261,0.015324074074074073,30.999351851851852,227294,225.4144927536232,NY_NJ
NY_NJ,2012-06,355,4.1210432316118935,1.1655671296296297,6.816346616272871,0.015509259259259259,29.999189814814816,206105,224.30422535211267,NY_NJ
NY_NJ,2012-07,351,4.12554206895642,1.26375,6.827999806694732,0.015671296296296298,30.997905092592593,199469,224.8062678062678,NY_NJ
