week_start,speed_bin,ring,mean_daily_hours,days_included
2021-05-17,15-25,50-150nm,33.285714285714285,7
2021-05-17,2-4,0-50nm,8.857142857142858,7
2021-05-17,2-4,150-300nm,55.0,7
2021-05-17,2-4,50-150nm,5.0,7
2021-05-17,4-6,0-50nm,9.428571428571429,7
2021-05-17,4-6,150-300nm,16.428571428571427,7
2021-05-17,4-6,50-150nm,2.857142857142857,7
2021-05-17,6-10,0-50nm,56.57142857142857,7
2021-05-17,6-10,150-300nm,57.285714285714285,7
2021-05-17,6-10,50-150nm,75.42857142857143,7
2021-05-17,<2,0-50nm,1254.0,7
2021-05-17,<2,150-300nm,109.85714285714286,7
2021-05-17,<2,50-150nm,139.57142857142858,7
2021-05-17,>25,0-50nm,0.0,7
2021-05-17,>25,150-300nm,0.0,7
2021-05-17,>25,50-150nm,0.42857142857142855,7
2021-05-24,10-15,0-50nm,30.142857142857142,7
2021-05-24,10-15,150-300nm,208.71428571428572,7
2021-05-24,10-15,50-150nm,60.0,7
2021-05-24,15-25,0-50nm,2.857142857142857,7
2021-05-24,15-25,150-300nm,130.42857142857142,7
2021-05-24,15-25,50-150nm,34.857142857142854,7
2021-05-24,2-4,0-50nm,9.0,7
2021-05-24,2-4,150-300nm,42.714285714285715,7
2021-05-24,2-4,50-150nm,2.0,7
2021-05-24,4-6,0-50nm,8.428571428571429,7
2021-05-24,4-6,150-300nm,16.285714285714285,7
2021-05-24,4-6,50-150nm,3.2857142857142856,7
2021-05-24,6-10,0-50nm,59.142857142857146,7
2021-05-24,6-10,150-300nm,31.285714285714285,7
2021-05-24,6-10,50-150nm,77.57142857142857,7
2021-05-24,<2,0-50nm,1264.7142857142858,7
2021-05-24,<2,150-300nm,127.42857142857143,7
2021-05-24,<2,50-150nm,158.57142857142858,7
2021-05-24,>25,0-50nm,0.0,7
2021-05-24,>25,150-300nm,0.0,7
2021-05-24,>25,50-150nm,0.2857142857142857,7
2021-05-31,10-15,0-50nm,26.571428571428573,7
2021-05-31,10-15,150-300nm,193.57142857142858,7
2021-05-31,10-15,50-150nm,63.857142857142854,7
2021-05-31,15-25,0-50nm,2.857142857142857,7
2021-05-31,15-25,150-300nm,144.0,7
2021-05-31,15-25,50-150nm,35.0,7
2021-05-31,2-4,0-50nm,6.714285714285714,7
2021-05-31,2-4,150-300nm,33.57142857142857,7
2021-05-31,2-4,50-150nm,1.4285714285714286,7
2021-05-31,4-6,0-50nm,12.571428571428571,7
2021-05-31,4-6,150-300nm,13.285714285714286,7
2021-05-31,4-6,50-150nm,2.2857142857142856,7
2021-05-31,6-10,0-50nm,63.285714285714285,7
2021-05-31,6-10,150-300nm,40.285714285714285,7
2021-05-31,6-10,50-150nm,75.28571428571429,7
2021-05-31,<2,0-50nm,1128.2857142857142,7
2021-05-31,<2,150-300nm,233.0,7
2021-05-31,<2,50-150nm,144.57142857142858,7
2021-05-31,>25,0-50nm,0.0,7
2021-05-31,>25,150-300nm,0.0,7
2021-05-31,>25,50-150nm,0.0,7
2021-06-07,10-15,0-50nm,27.428571428571427,7
2021-06-07,10-15,150-300nm,221.14285714285714,7
2021-06-07,10-15,50-150nm,78.71428571428571,7
2021-06-07,15-25,0-50nm,1.5714285714285714,7
2021-06-07,15-25,150-300nm,133.42857142857142,7
2021-06-07,15-25,50-150nm,25.142857142857142,7
2021-06-07,2-4,0-50nm,7.0,7
2021-06-07,2-4,150-300nm,19.142857142857142,7
2021-06-07,2-4,50-150nm,1.7142857142857142,7
2021-06-07,4-6,0-50nm,8.571428571428571,7
2021-06-07,4-6,150-300nm,9.0,7
2021-06-07,4-6,50-150nm,2.7142857142857144,7
2021-06-07,6-10,0-50nm,57.0,7
2021-06-07,6-10,150-300nm,35.142857142857146,7
2021-06-07,6-10,50-150nm,75.57142857142857,7
2021-06-07,<2,0-50nm,1056.2857142857142,7
2021-06-07,<2,150-300nm,240.42857142857142,7
2021-06-07,<2,50-150nm,141.14285714285714,7
2021-06-07,>25,0-50nm,0.0,7
2021-06-07,>25,150-300nm,0.14285714285714285,7
2021-06-07,>25,50-150nm,0.14285714285714285,7
2021-06-14,10-15,0-50nm,26.714285714285715,7
2021-06-14,10-15,150-300nm,233.28571428571428,7
2021-06-14,10-15,50-150nm,77.14285714285714,7
2021-06-14,15-25,0-50nm,1.8571428571428572,7
2021-06-14,15-25,150-300nm,142.71428571428572,7
2021-06-14,15-25,50-150nm,30.714285714285715,7
2021-06-14,2-4,0-50nm,7.285714285714286,7
2021-06-14,2-4,150-300nm,52.714285714285715,7
2021-06-14,2-4,50-150nm,3.4285714285714284,7
2021-06-14,4-6,0-50nm,9.714285714285714,7
2021-06-14,4-6,150-300nm,7.142857142857143,7
2021-06-14,4-6,50-150nm,4.285714285714286,7
2021-06-14,6-10,0-50nm,65.85714285714286,7
2021-06-14,6-10,150-300nm,64.42857142857143,7
2021-06-14,6-10,50-150nm,82.42857142857143,7
2021-06-14,<2,0-50nm,939.8571428571429,7
2021-06-14,<2,150-300nm,142.42857142857142,7
2021-06-14,<2,50-150nm,144.42857142857142,7
2021-06-14,>25,0-50nm,0.0,7
2021-06-14,>25,150-300nm,0.14285714285714285,7
2021-06-14,>25,50-150nm,0.14285714285714285,7
2021-06-21,10-15,0-50nm,36.857142857142854,7
2021-06-21,10-15,150-300nm,249.14285714285714,7
2021-06-21,10-15,50-150nm,88.85714285714286,7
2021-06-21,15-25,0-50nm,2.857142857142857,7
2021-06-21,15-25,150-300nm,137.14285714285714,7
2021-06-21,15-25,50-150nm,33.42857142857143,7
2021-06-21,2-4,0-50nm,7.428571428571429,7
2021-06-21,2-4,150-300nm,15.571428571428571,7
2021-06-21,2-4,50-150nm,4.0,7
2021-06-21,4-6,0-50nm,12.142857142857142,7
2021-06-21,4-6,150-300nm,4.571428571428571,7
2021-06-21,4-6,50-150nm,5.857142857142857,7
2021-06-21,6-10,0-50nm,54.42857142857143,7
2021-06-21,6-10,150-300nm,22.571428571428573,7
2021-06-21,6-10,50-150nm,66.0,7
2021-06-21,<2,0-50nm,1047.857142857143,7
2021-06-21,<2,150-300nm,226.85714285714286,7
2021-06-21,<2,50-150nm,124.85714285714286,7
2021-06-21,>25,0-50nm,0.0,7
2021-06-21,>25,150-300nm,0.2857142857142857,7
2021-06-21,>25,50-150nm,1.0,7
2021-06-28,10-15,0-50nm,32.714285714285715,7
2021-06-28,10-15,150-300nm,225.0,7
2021-06-28,10-15,50-150nm,93.71428571428571,7
2021-06-28,15-25,0-50nm,3.5714285714285716,7
2021-06-28,15-25,150-300nm,151.42857142857142,7
2021-06-28,15-25,50-150nm,35.42857142857143,7
2021-06-28,2-4,0-50nm,7.714285714285714,7
2021-06-28,2-4,150-300nm,14.571428571428571,7
2021-06-28,2-4,50-150nm,2.142857142857143,7
2021-06-28,4-6,0-50nm,11.714285714285714,7
2021-06-28,4-6,150-300nm,4.428571428571429,7
2021-06-28,4-6,50-150nm,2.7142857142857144,7
2021-06-28,6-10,0-50nm,56.42857142857143,7
2021-06-28,6-10,150-300nm,44.0,7
2021-06-28,6-10,50-150nm,55.714285714285715,7
2021-06-28,<2,0-50nm,1139.4285714285713,7
2021-06-28,<2,150-300nm,197.71428571428572,7
2021-06-28,<2,50-150nm,91.42857142857143,7
2021-06-28,>25,0-50nm,0.0,7
2021-06-28,>25,150-300nm,1.0,7
2021-06-28,>25,50-150nm,0.8571428571428571,7
2021-07-05,10-15,0-50nm,29.142857142857142,7
2021-07-05,10-15,150-300nm,251.0,7
2021-07-05,10-15,50-150nm,81.85714285714286,7
2021-07-05,15-25,0-50nm,2.0,7
2021-07-05,15-25,150-300nm,129.42857142857142,7
2021-07-05,15-25,50-150nm,26.571428571428573,7
2021-07-05,2-4,0-50nm,8.285714285714286,7
2021-07-05,2-4,150-300nm,14.857142857142858,7
2021-07-05,2-4,50-150nm,3.7142857142857144,7
2021-07-05,4-6,0-50nm,12.0,7
2021-07-05,4-6,150-300nm,6.428571428571429,7
2021-07-05,4-6,50-150nm,7.714285714285714,7
2021-07-05,6-10,0-50nm,68.71428571428571,7
2021-07-05,6-10,150-300nm,30.428571428571427,7
2021-07-05,6-10,50-150nm,81.14285714285714,7
2021-07-05,<2,0-50nm,1309.857142857143,7
2021-07-05,<2,150-300nm,191.42857142857142,7
2021-07-05,<2,50-150nm,92.85714285714286,7
2021-07-05,>25,0-50nm,0.0,7
2021-07-05,>25,150-300nm,0.14285714285714285,7
2021-07-05,>25,50-150nm,0.14285714285714285,7
2021-07-12,10-15,0-50nm,26.857142857142858,7
2021-07-12,10-15,150-300nm,224.28571428571428,7
2021-07-12,10-15,50-150nm,81.85714285714286,7
2021-07-12,15-25,0-50nm,3.2857142857142856,7
2021-07-12,15-25,150-300nm,154.0,7
2021-07-12,15-25,50-150nm,35.142857142857146,7
2021-07-12,2-4,0-50nm,6.142857142857143,7
2021-07-12,2-4,150-300nm,7.285714285714286,7
2021-07-12,2-4,50-150nm,2.5714285714285716,7
2021-07-12,4-6,0-50nm,8.285714285714286,7
2021-07-12,4-6,150-300nm,10.428571428571429,7
2021-07-12,4-6,50-150nm,4.571428571428571,7
2021-07-12,6-10,0-50nm,53.142857142857146,7
2021-07-12,6-10,150-300nm,30.142857142857142,7
2021-07-12,6-10,50-150nm,67.0,7
2021-07-12,<2,0-50nm,1160.142857142857,7
2021-07-12,<2,150-300nm,157.28571428571428,7
2021-07-12,<2,50-150nm,120.28571428571429,7
2021-07-12,>25,0-50nm,0.0,7
2021-07-12,>25,150-300nm,0.0,7
2021-07-12,>25,50-150nm,0.5714285714285714,7
2021-07-19,10-15,0-50nm,28.142857142857142,7
2021-07-19,10-15,150-300nm,206.42857142857142,7
2021-07-19,10-15,50-150nm,82.14285714285714,7
2021-07-19,15-25,0-50nm,1.8571428571428572,7
2021-07-19,15-25,150-300nm,152.57142857142858,7
2021-07-19,15-25,50-150nm,31.0,7
2021-07-19,2-4,0-50nm,7.571428571428571,7
2021-07-19,2-4,150-300nm,1.8571428571428572,7
2021-07-19,2-4,50-150nm,4.428571428571429,7
2021-07-19,4-6,0-50nm,10.0,7
2021-07-19,4-6,150-300nm,2.7142857142857144,7
2021-07-19,4-6,50-150nm,7.142857142857143,7
2021-07-19,6-10,0-50nm,61.42857142857143,7
2021-07-19,6-10,150-300nm,24.571428571428573,7
2021-07-19,6-10,50-150nm,73.71428571428571,7
2021-07-19,<2,0-50nm,1418.142857142857,7
2021-07-19,<2,150-300nm,96.28571428571429,7
2021-07-19,<2,50-150nm,123.0,7
2021-07-19,>25,0-50nm,0.0,7
2021-07-19,>25,150-300nm,0.0,7
2021-07-19,>25,50-150nm,0.14285714285714285,7
2021-07-26,10-15,0-50nm,31.714285714285715,7
2021-07-26,10-15,150-300nm,205.28571428571428,7
2021-07-26,10-15,50-150nm,73.28571428571429,7
2021-07-26,15-25,0-50nm,1.8571428571428572,7
2021-07-26,15-25,150-300nm,179.0,7
2021-07-26,15-25,50-150nm,36.142857142857146,7
2021-07-26,2-4,0-50nm,6.714285714285714,7
2021-07-26,2-4,150-300nm,0.8571428571428571,7
2021-07-26,2-4,50-150nm,2.142857142857143,7
2021-07-26,4-6,0-50nm,10.285714285714286,7
2021-07-26,4-6,150-300nm,1.2857142857142858,7
2021-07-26,4-6,50-150nm,3.2857142857142856,7
2021-07-26,6-10,0-50nm,65.14285714285714,7
2021-07-26,6-10,150-300nm,20.571428571428573,7
2021-07-26,6-10,50-150nm,80.0,7
2021-07-26,<2,0-50nm,1394.7142857142858,7
2021-07-26,<2,150-300nm,88.71428571428571,7
2021-07-26,<2,50-150nm,203.42857142857142,7
2021-07-26,>25,0-50nm,0.0,7
2021-07-26,>25,150-300nm,0.0,7
2021-07-26,>25,50-150nm,0.0,7
2021-08-02,10-15,0-50nm,22.285714285714285,7
2021-08-02,10-15,150-300nm,233.0,7
2021-08-02,10-15,50-150nm,83.28571428571429,7
2021-08-02,15-25,0-50nm,2.5714285714285716,7
2021-08-02,15-25,150-300nm,148.14285714285714,7
2021-08-02,15-25,50-150nm,28.857142857142858,7
2021-08-02,2-4,0-50nm,9.428571428571429,7
2021-08-02,2-4,150-300nm,6.571428571428571,7
2021-08-02,2-4,50-150nm,2.7142857142857144,7
2021-08-02,4-6,0-50nm,13.571428571428571,7
2021-08-02,4-6,150-300nm,0.7142857142857143,7
2021-08-02,4-6,50-150nm,4.428571428571429,7
2021-08-02,6-10,0-50nm,71.28571428571429,7
2021-08-02,6-10,150-300nm,22.714285714285715,7
2021-08-02,6-10,50-150nm,81.14285714285714,7
2021-08-02,<2,0-50nm,1525.857142857143,7
2021-08-02,<2,150-300nm,89.57142857142857,7
2021-08-02,<2,50-150nm,151.0,7
2021-08-02,>25,0-50nm,0.0,7
2021-08-02,>25,150-300nm,0.0,7
2021-08-02,>25,50-150nm,0.42857142857142855,7
2021-08-09,10-15,0-50nm,34.57142857142857,7
2021-08-09,10-15,150-300nm,260.57142857142856,7
2021-08-09,10-15,50-150nm,89.85714285714286,7
2021-08-09,15-25,0-50nm,2.857142857142857,7
2021-08-09,15-25,150-300nm,160.71428571428572,7
2021-08-09,15-25,50-150nm,33.0,7
2021-08-09,2-4,0-50nm,13.142857142857142,7
2021-08-09,2-4,150-300nm,1.4285714285714286,7
2021-08-09,2-4,50-150nm,3.0,7
2021-08-09,4-6,0-50nm,13.285714285714286,7
2021-08-09,4-6,150-300nm,3.857142857142857,7
2021-08-09,4-6,50-150nm,3.5714285714285716,7
2021-08-09,6-10,0-50nm,57.285714285714285,7
2021-08-09,6-10,150-300nm,24.285714285714285,7
2021-08-09,6-10,50-150nm,72.71428571428571,7
2021-08-09,<2,0-50nm,1669.142857142857,7
2021-08-09,<2,150-300nm,78.85714285714286,7
2021-08-09,<2,50-150nm,146.0,7
2021-08-09,>25,0-50nm,0.0,7
2021-08-09,>25,150-300nm,0.0,7
2021-08-09,>25,50-150nm,0.0,7
2021-08-16,10-15,0-50nm,25.857142857142858,7
2021-08-16,10-15,150-300nm,161.42857142857142,7
2021-08-16,10-15,50-150nm,69.57142857142857,7
2021-08-16,15-25,0-50nm,4.714285714285714,7
2021-08-16,15-25,150-300nm,142.57142857142858,7
2021-08-16,15-25,50-150nm,31.428571428571427,7
2021-08-16,2-4,0-50nm,11.571428571428571,7
2021-08-16,2-4,150-300nm,3.0,7
2021-08-16,2-4,50-150nm,3.142857142857143,7
2021-08-16,4-6,0-50nm,10.857142857142858,7
2021-08-16,4-6,150-300nm,1.7142857142857142,7
2021-08-16,4-6,50-150nm,3.142857142857143,7
2021-08-16,6-10,0-50nm,57.0,7
2021-08-16,6-10,150-300nm,34.857142857142854,7
2021-08-16,6-10,50-150nm,61.285714285714285,7
2021-08-16,<2,0-50nm,1780.142857142857,7
2021-08-16,<2,150-300nm,94.0,7
2021-08-16,<2,50-150nm,175.57142857142858,7
2021-08-16,>25,0-50nm,0.0,7
2021-08-16,>25,150-300nm,0.0,7
2021-08-16,>25,50-150nm,0.0,7
2021-08-23,10-15,0-50nm,30.428571428571427,7
2021-08-23,10-15,150-300nm,170.57142857142858,7
2021-08-23,10-15,50-150nm,82.71428571428571,7
2021-08-23,15-25,0-50nm,3.2857142857142856,7
2021-08-23,15-25,150-300nm,152.28571428571428,7
2021-08-23,15-25,50-150nm,42.285714285714285,7
2021-08-23,2-4,0-50nm,14.857142857142858,7
2021-08-23,2-4,150-300nm,2.2857142857142856,7
2021-08-23,2-4,50-150nm,3.0,7
2021-08-23,4-6,0-50nm,16.714285714285715,7
2021-08-23,4-6,150-300nm,3.5714285714285716,7
2021-08-23,4-6,50-150nm,4.142857142857143,7
2021-08-23,6-10,0-50nm,59.42857142857143,7
2021-08-23,6-10,150-300nm,23.857142857142858,7
2021-08-23,6-10,50-150nm,68.28571428571429,7
2021-08-23,<2,0-50nm,1883.7142857142858,7
2021-08-23,<2,150-300nm,87.42857142857143,7
2021-08-23,<2,50-150nm,172.0,7
2021-08-23,>25,0-50nm,0.0,7
2021-08-23,>25,150-300nm,0.42857142857142855,7
2021-08-23,>25,50-150nm,0.5714285714285714,7
2021-08-30,10-15,0-50nm,27.142857142857142,7
2021-08-30,10-15,150-300nm,189.57142857142858,7
2021-08-30,10-15,50-150nm,69.57142857142857,7
2021-08-30,15-25,0-50nm,3.857142857142857,7
2021-08-30,15-25,150-300nm,148.71428571428572,7
2021-08-30,15-25,50-150nm,35.0,7
2021-08-30,2-4,0-50nm,13.142857142857142,7
2021-08-30,2-4,150-300nm,1.2857142857142858,7
2021-08-30,2-4,50-150nm,1.8571428571428572,7
2021-08-30,4-6,0-50nm,15.285714285714286,7
2021-08-30,4-6,150-300nm,1.8571428571428572,7
2021-08-30,4-6,50-150nm,4.0,7
2021-08-30,6-10,0-50nm,61.0,7
2021-08-30,6-10,150-300nm,20.714285714285715,7
2021-08-30,6-10,50-150nm,73.14285714285714,7
2021-08-30,<2,0-50nm,1826.5714285714287,7
2021-08-30,<2,150-300nm,95.0,7
2021-08-30,<2,50-150nm,150.85714285714286,7
2021-08-30,>25,0-50nm,0.0,7
2021-08-30,>25,150-300nm,0.7142857142857143,7
2021-08-30,>25,50-150nm,0.7142857142857143,7
2021-09-06,10-15,0-50nm,35.857142857142854,7
2021-09-06,10-15,150-300nm,211.57142857142858,7
2021-09-06,10-15,50-150nm,79.57142857142857,7
2021-09-06,15-25,0-50nm,3.7142857142857144,7
2021-09-06,15-25,150-300nm,146.85714285714286,7
2021-09-06,15-25,50-150nm,34.0,7
2021-09-06,2-4,0-50nm,22.857142857142858,7
2021-09-06,2-4,150-300nm,1.2857142857142858,7
2021-09-06,2-4,50-150nm,2.5714285714285716,7
2021-09-06,4-6,0-50nm,22.428571428571427,7
2021-09-06,4-6,150-300nm,1.1428571428571428,7
2021-09-06,4-6,50-150nm,2.0,7
2021-09-06,6-10,0-50nm,66.0,7
2021-09-06,6-10,150-300nm,15.285714285714286,7
2021-09-06,6-10,50-150nm,72.28571428571429,7
2021-09-06,<2,0-50nm,2064.285714285714,7
2021-09-06,<2,150-300nm,83.14285714285714,7
2021-09-06,<2,50-150nm,135.14285714285714,7
2021-09-06,>25,0-50nm,0.0,7
2021-09-06,>25,150-300nm,0.2857142857142857,7
2021-09-06,>25,50-150nm,0.0,7
2021-09-13,10-15,0-50nm,30.428571428571427,7
2021-09-13,10-15,150-300nm,205.14285714285714,7
2021-09-13,10-15,50-150nm,72.0,7
2021-09-13,15-25,0-50nm,1.5714285714285714,7
2021-09-13,15-25,150-300nm,158.14285714285714,7
2021-09-13,15-25,50-150nm,34.285714285714285,7
2021-09-13,2-4,0-50nm,32.714285714285715,7
2021-09-13,2-4,150-300nm,0.7142857142857143,7
2021-09-13,2-4,50-150nm,2.7142857142857144,7
2021-09-13,4-6,0-50nm,25.857142857142858,7
2021-09-13,4-6,150-300nm,1.1428571428571428,7
2021-09-13,4-6,50-150nm,5.142857142857143,7
2021-09-13,6-10,0-50nm,75.71428571428571,7
2021-09-13,6-10,150-300nm,24.857142857142858,7
2021-09-13,6-10,50-150nm,74.57142857142857,7
2021-09-13,<2,0-50nm,2361.1428571428573,7
2021-09-13,<2,150-300nm,89.14285714285714,7
2021-09-13,<2,50-150nm,122.85714285714286,7
2021-09-13,>25,0-50nm,0.0,7
2021-09-13,>25,150-300nm,0.0,7
2021-09-13,>25,50-150nm,0.0,7
2021-09-20,10-15,0-50nm,37.285714285714285,7
2021-09-20,10-15,150-300nm,210.0,7
2021-09-20,10-15,50-150nm,83.85714285714286,7
2021-09-20,15-25,0-50nm,2.142857142857143,7
2021-09-20,15-25,150-300nm,133.14285714285714,7
2021-09-20,15-25,50-150nm,37.857142857142854,7
2021-09-20,2-4,0-50nm,53.57142857142857,7
2021-09-20,2-4,150-300nm,0.2857142857142857,7
2021-09-20,2-4,50-150nm,2.857142857142857,7
2021-09-20,4-6,0-50nm,31.857142857142858,7
2021-09-20,4-6,150-300nm,1.2857142857142858,7
2021-09-20,4-6,50-150nm,2.5714285714285716,7
2021-09-20,6-10,0-50nm,79.28571428571429,7
2021-09-20,6-10,150-300nm,25.857142857142858,7
2021-09-20,6-10,50-150nm,57.142857142857146,7
2021-09-20,<2,0-50nm,2488.714285714286,7
2021-09-20,<2,150-300nm,106.28571428571429,7
2021-09-20,<2,50-150nm,96.14285714285714,7
2021-09-20,>25,0-50nm,0.0,7
2021-09-20,>25,150-300nm,0.0,7
2021-09-20,>25,50-150nm,0.0,7
2021-09-27,10-15,0-50nm,28.857142857142858,7
2021-09-27,10-15,150-300nm,146.14285714285714,7
2021-09-27,10-15,50-150nm,56.57142857142857,7
2021-09-27,15-25,0-50nm,4.428571428571429,7
2021-09-27,15-25,150-300nm,119.42857142857143,7
2021-09-27,15-25,50-150nm,33.42857142857143,7
2021-09-27,2-4,0-50nm,33.285714285714285,7
2021-09-27,2-4,150-300nm,3.142857142857143,7
2021-09-27,2-4,50-150nm,4.714285714285714,7
2021-09-27,4-6,0-50nm,26.714285714285715,7
2021-09-27,4-6,150-300nm,4.285714285714286,7
2021-09-27,4-6,50-150nm,1.2857142857142858,7
2021-09-27,6-10,0-50nm,70.71428571428571,7
2021-09-27,6-10,150-300nm,35.714285714285715,7
2021-09-27,6-10,50-150nm,67.57142857142857,7
2021-09-27,<2,0-50nm,2430.714285714286,7
2021-09-27,<2,150-300nm,81.57142857142857,7
2021-09-27,<2,50-150nm,128.57142857142858,7
2021-09-27,>25,0-50nm,0.0,7
2021-09-27,>25,150-300nm,0.0,7
2021-09-27,>25,50-150nm,0.0,7
2021-10-04,10-15,0-50nm,34.42857142857143,7
2021-10-04,10-15,150-300nm,171.71428571428572,7
2021-10-04,10-15,50-150nm,71.0,7
2021-10-04,15-25,0-50nm,3.0,7
2021-10-04,15-25,150-300nm,157.85714285714286,7
2021-10-04,15-25,50-150nm,35.42857142857143,7
2021-10-04,2-4,0-50nm,32.285714285714285,7
2021-10-04,2-4,150-300nm,1.5714285714285714,7
2021-10-04,2-4,50-150nm,2.142857142857143,7
2021-10-04,4-6,0-50nm,31.0,7
2021-10-04,4-6,150-300nm,8.142857142857142,7
2021-10-04,4-6,50-150nm,3.142857142857143,7
2021-10-04,6-10,0-50nm,68.0,7
2021-10-04,6-10,150-300nm,20.0,7
2021-10-04,6-10,50-150nm,62.857142857142854,7
2021-10-04,<2,0-50nm,2421.285714285714,7
2021-10-04,<2,150-300nm,31.857142857142858,7
2021-10-04,<2,50-150nm,112.42857142857143,7
2021-10-04,>25,0-50nm,0.0,7
2021-10-04,>25,150-300nm,0.0,7
2021-10-04,>25,50-150nm,0.0,7
2021-10-11,10-15,0-50nm,24.714285714285715,7
2021-10-11,10-15,150-300nm,161.57142857142858,7
2021-10-11,10-15,50-150nm,59.857142857142854,7
2021-10-11,15-25,0-50nm,3.142857142857143,7
2021-10-11,15-25,150-300nm,113.42857142857143,7
2021-10-11,15-25,50-150nm,28.714285714285715,7
2021-10-11,2-4,0-50nm,71.42857142857143,7
2021-10-11,2-4,150-300nm,4.571428571428571,7
2021-10-11,2-4,50-150nm,3.7142857142857144,7
2021-10-11,4-6,0-50nm,40.57142857142857,7
2021-10-11,4-6,150-300nm,9.714285714285714,7
2021-10-11,4-6,50-150nm,3.2857142857142856,7
2021-10-11,6-10,0-50nm,82.71428571428571,7
2021-10-11,6-10,150-300nm,33.57142857142857,7
2021-10-11,6-10,50-150nm,65.85714285714286,7
2021-10-11,<2,0-50nm,2323.8571428571427,7
2021-10-11,<2,150-300nm,93.71428571428571,7
2021-10-11,<2,50-150nm,134.71428571428572,7
2021-10-11,>25,0-50nm,0.0,7
2021-10-11,>25,150-300nm,0.0,7
2021-10-11,>25,50-150nm,0.0,7
2021-10-18,10-15,0-50nm,33.142857142857146,7
2021-10-18,10-15,150-300nm,153.57142857142858,7
2021-10-18,10-15,50-150nm,58.857142857142854,7
2021-10-18,15-25,0-50nm,4.571428571428571,7
2021-10-18,15-25,150-300nm,121.0,7
2021-10-18,15-25,50-150nm,49.42857142857143,7
2021-10-18,2-4,0-50nm,60.285714285714285,7
2021-10-18,2-4,150-300nm,1.4285714285714286,7
2021-10-18,2-4,50-150nm,4.142857142857143,7
2021-10-18,4-6,0-50nm,38.857142857142854,7
2021-10-18,4-6,150-300nm,1.4285714285714286,7
2021-10-18,4-6,50-150nm,4.571428571428571,7
2021-10-18,6-10,0-50nm,85.85714285714286,7
2021-10-18,6-10,150-300nm,29.428571428571427,7
2021-10-18,6-10,50-150nm,74.42857142857143,7
2021-10-18,<2,0-50nm,2733.1428571428573,7
2021-10-18,<2,150-300nm,46.857142857142854,7
2021-10-18,<2,50-150nm,131.42857142857142,7
2021-10-18,>25,0-50nm,0.0,7
2021-10-18,>25,150-300nm,0.14285714285714285,7
2021-10-18,>25,50-150nm,0.0,7
2021-10-25,10-15,0-50nm,35.285714285714285,7
2021-10-25,10-15,150-300nm,159.14285714285714,7
2021-10-25,10-15,50-150nm,79.0,7
2021-10-25,15-25,0-50nm,2.857142857142857,7
2021-10-25,15-25,150-300nm,92.57142857142857,7
2021-10-25,15-25,50-150nm,30.428571428571427,7
2021-10-25,2-4,0-50nm,64.71428571428571,7
2021-10-25,2-4,150-300nm,3.142857142857143,7
2021-10-25,2-4,50-150nm,11.571428571428571,7
2021-10-25,4-6,0-50nm,44.142857142857146,7
2021-10-25,4-6,150-300nm,0.5714285714285714,7
2021-10-25,4-6,50-150nm,5.142857142857143,7
2021-10-25,6-10,0-50nm,80.0,7
2021-10-25,6-10,150-300nm,29.714285714285715,7
2021-10-25,6-10,50-150nm,65.85714285714286,7
2021-10-25,<2,0-50nm,2628.714285714286,7
2021-10-25,<2,150-300nm,46.57142857142857,7
2021-10-25,<2,50-150nm,256.57142857142856,7
2021-10-25,>25,0-50nm,0.0,7
2021-10-25,>25,150-300nm,0.0,7
2021-10-25,>25,50-150nm,0.0,7
2021-11-01,10-15,0-50nm,29.857142857142858,7
2021-11-01,10-15,150-300nm,159.28571428571428,7
2021-11-01,10-15,50-150nm,69.14285714285714,7
2021-11-01,15-25,0-50nm,3.857142857142857,7
2021-11-01,15-25,150-300nm,110.71428571428571,7
2021-11-01,15-25,50-150nm,34.714285714285715,7
2021-11-01,2-4,0-50nm,45.285714285714285,7
2021-11-01,2-4,150-300nm,5.857142857142857,7
2021-11-01,2-4,50-150nm,7.142857142857143,7
2021-11-01,4-6,0-50nm,35.857142857142854,7
2021-11-01,4-6,150-300nm,1.7142857142857142,7
2021-11-01,4-6,50-150nm,4.428571428571429,7
2021-11-01,6-10,0-50nm,82.71428571428571,7
2021-11-01,6-10,150-300nm,24.857142857142858,7
2021-11-01,6-10,50-150nm,66.28571428571429,7
2021-11-01,<2,0-50nm,2601.0,7
2021-11-01,<2,150-300nm,45.142857142857146,7
2021-11-01,<2,50-150nm,259.42857142857144,7
2021-11-01,>25,0-50nm,0.0,7
2021-11-01,>25,150-300nm,0.0,7
2021-11-01,>25,50-150nm,0.0,7
2021-11-08,10-15,0-50nm,33.857142857142854,7
2021-11-08,10-15,150-300nm,197.0,7
2021-11-08,10-15,50-150nm,82.42857142857143,7
2021-11-08,15-25,0-50nm,3.2857142857142856,7
2021-11-08,15-25,150-300nm,101.0,7
2021-11-08,15-25,50-150nm,34.0,7
2021-11-08,2-4,0-50nm,42.57142857142857,7
2021-11-08,2-4,150-300nm,5.285714285714286,7
2021-11-08,2-4,50-150nm,7.0,7
2021-11-08,4-6,0-50nm,31.571428571428573,7
2021-11-08,4-6,150-300nm,1.2857142857142858,7
2021-11-08,4-6,50-150nm,7.857142857142857,7
2021-11-08,6-10,0-50nm,87.71428571428571,7
2021-11-08,6-10,150-300nm,20.0,7
2021-11-08,6-10,50-150nm,66.57142857142857,7
2021-11-08,<2,0-50nm,2600.714285714286,7
2021-11-08,<2,150-300nm,70.42857142857143,7
